[204.802628,140.653259]
[210.736938,114.507446]
[185.171066,166.368774]
[165.843567,172.796387]
[249.960632,131.608002]
[261.286011,162.671478]
[211.058517,157.580643]
[142.757721,139.233856]
[212.405838,154.739761]
[208.166367,165.744751]
[203.198044,144.655304]
[209.276382,164.545471]
[210.986237,114.399628]
[183.572861,171.239059]
[208.612259,165.637100]
[174.894028,154.617645]
[237.599335,195.911774]
[215.874893,136.190842]
[208.173401,165.467102]
[249.904678,131.598785]
[190.309158,167.181488]
[165.687241,172.473083]
[219.240143,110.517830]
[174.944717,154.598694]
[249.354019,145.485199]
[151.538818,181.866653]
[260.366699,167.248566]
[241.017319,180.666153]
[172.414017,156.322754]
[219.111160,114.295303]
[214.772995,151.505920]
[201.568207,188.786804]
[182.823013,174.960220]
[163.417130,159.114899]
[245.407257,144.932159]
[210.984085,114.400772]
[261.023621,154.779510]
[166.486710,175.710693]
[241.021393,180.666870]
[249.920654,131.602402]
[234.803467,202.472610]
[182.239349,179.068909]
[228.331894,206.662750]
[174.881729,154.647018]
[240.582611,160.116013]
[157.969635,133.088943]
[172.391647,184.229553]
[136.161743,168.667908]
[164.686722,169.353851]
[211.745682,114.459892]
[241.115067,181.104889]
[119.739220,175.667526]
[244.561050,146.407608]
[174.890152,154.623367]
[272.111877,143.424240]
[191.585754,203.192123]
[245.986755,145.422882]
[162.696671,154.285370]
[245.084763,145.081345]
[198.765213,151.371094]
[165.791000,172.578796]
[202.683167,188.877014]
[247.335861,159.527908]
[164.328644,169.411667]
[197.240799,129.154236]
[164.873688,170.904129]
[241.050919,180.687393]
[239.019348,199.202881]
[141.596771,173.595642]
[228.901031,164.718536]
[214.998367,147.892197]
[181.922043,183.001099]
[225.170670,208.329193]
[196.584229,129.390808]
[193.727112,187.319931]
[100.568710,177.866760]
[174.944016,154.601059]
[216.421814,119.315002]
[215.735016,122.051376]
[122.390457,152.280716]
[261.122009,159.848343]
[227.128494,207.596863]
[260.794067,163.830673]
[212.490112,200.505951]
[195.248520,130.243896]
[120.618752,206.426498]
[125.076523,158.392776]
[98.727272,176.677948]
[114.260338,186.352585]
[113.542404,189.193039]
[171.798294,186.934097]
[228.859604,191.756393]
[260.389587,166.211700]
[193.636246,187.319351]
[237.783722,159.358597]
[196.582840,129.391663]
[237.635223,155.858749]
[215.919449,99.499123]
[238.131821,200.001663]
[233.943375,203.376190]
[213.054108,209.167709]
[240.974823,181.031830]
[217.719162,136.166122]
[131.488647,153.857559]
[104.949020,188.834106]
[199.838608,206.579391]
[174.962128,154.596848]
[122.376625,152.080261]
[167.413681,202.923981]
[247.229553,144.809464]
[238.978287,199.946716]
[154.475128,144.717682]
[261.819702,153.179779]
[196.751328,159.173233]
[209.299301,164.721619]
[142.784698,139.213776]
[201.655869,148.554993]
[150.916916,143.733566]
[218.638550,136.154541]
[249.921982,131.603302]
[249.936676,131.597290]
[124.682388,151.248550]
[240.982727,181.036011]
[115.315338,213.427811]
[258.750641,150.022919]
[190.573395,167.050919]
[208.737244,165.632080]
[190.108505,202.351929]
[239.252014,199.247284]
[190.292816,202.445526]
[229.253067,206.309662]
[235.586334,159.666977]
[216.216553,209.102325]
[140.614014,140.373825]
[98.699425,176.675201]
[225.454025,194.644257]
[141.347595,153.637512]
[243.803680,191.386246]
[208.698196,165.150452]
[153.770935,223.866364]
[223.493011,120.520073]
[112.048706,192.697342]
[208.121704,133.728500]
[210.974838,157.259644]
[137.622192,225.748322]
[140.600159,140.374466]
[235.875168,160.469055]
[157.969421,133.081451]
[252.471664,173.938568]
[121.364410,208.035645]
[241.055374,180.688583]
[237.067932,201.322205]
[140.853790,152.315201]
[240.967072,180.658234]
[236.471664,152.691559]
[174.977325,154.564453]
[105.503922,196.540924]
[166.521881,188.049316]
[196.579010,129.397949]
[157.969788,133.083099]
[117.610924,230.122314]
[252.450180,174.054840]
[172.961548,156.314499]
[127.318947,229.734497]
[165.741882,179.501801]
[143.013962,182.769302]
[155.139938,157.743469]
[92.521248,203.900024]
[174.892090,154.624252]
[216.220383,209.102844]
[218.620865,136.156891]
[217.978729,136.129745]
[149.095505,155.811127]
[115.775467,224.541428]
[231.618851,190.796890]
[136.929291,164.774429]
[221.860809,187.062210]
[152.961060,202.410690]
[215.743530,136.193893]
[153.772308,223.864807]
[218.622131,136.155792]
[196.176437,129.532806]
[115.235176,213.767532]
[140.614197,140.373505]
[257.026978,149.839554]
[220.544159,209.066956]
[118.037193,152.120438]
[153.770767,223.865448]
[165.931152,173.261963]
[116.510559,175.165588]
[213.946915,201.391708]
[208.292755,166.167862]
[119.749870,175.619308]
[247.233627,144.806122]
[116.848022,152.132584]
[98.698837,176.672470]
[237.834152,231.771347]
[97.092079,216.487671]
[101.242126,175.883362]
[98.493538,203.485840]
[211.736069,114.468330]
[142.793365,139.219589]
[110.807037,217.110931]
[152.296967,182.863831]
[195.936234,129.683624]
[198.392838,155.226715]
[252.181564,192.083038]
[153.759857,223.834930]
[100.753952,194.411392]
[174.879044,154.626587]
[98.708900,176.671570]
[218.628998,136.154968]
[222.958725,120.492928]
[217.331192,136.211700]
[241.035950,180.673599]
[262.904236,134.392960]
[240.721115,194.154160]
[193.712250,187.325256]
[83.515892,229.737839]
[224.547485,183.538162]
[193.709137,187.330032]
[115.887245,160.562195]
[103.322769,176.294540]
[186.947571,143.764572]
[108.951393,153.853027]
[107.334999,205.383102]
[110.413574,152.002930]
[120.914932,207.265945]
[157.969742,133.083649]
[129.678650,190.983780]
[157.969864,133.088257]
[192.836395,203.741959]
[193.728882,187.319153]
[241.049896,180.687424]
[110.837242,196.534332]
[221.424042,217.355484]
[102.213654,193.650803]
[102.402794,192.700958]
[253.042007,212.366562]
[235.650986,154.747223]
[241.045670,181.190353]
[237.831497,231.758377]
[119.736588,175.610840]
[119.739861,175.611099]
[116.506897,175.729965]
[166.457367,176.299026]
[102.945221,168.260193]
[218.640579,136.154617]
[112.114082,151.612640]
[246.165207,196.802124]
[261.311890,163.246323]
[157.969818,133.088608]
[129.608887,191.055527]
[240.451355,156.598877]
[239.424301,199.343735]
[92.493332,203.884155]
[196.582275,129.391876]
[133.463257,198.737961]
[155.772842,161.756226]
[174.943222,154.578979]
[199.920380,176.680054]
[163.545700,167.512924]
[272.353027,141.572403]
[120.560226,175.676056]
[96.061249,224.535614]
[254.963425,141.636887]
[197.240448,129.155792]
[119.364609,152.708023]
[126.250359,229.630371]
[118.826805,230.014313]
[218.126053,173.079208]
[140.598862,140.374710]
[157.823715,189.939453]
[193.723740,187.324142]
[92.858307,205.492538]
[212.138626,207.416473]
[192.057587,167.256805]
[237.722397,170.580383]
[83.136368,230.485840]
[260.502258,166.342300]
[253.220596,183.812775]
[272.019165,141.556442]
[190.311844,202.494446]
[174.954071,154.603806]
[243.770035,199.749756]
[140.611649,140.373993]
[253.045166,212.364258]
[191.702499,203.245331]
[98.658157,176.670044]
[117.622437,230.125778]
[254.709534,188.680313]
[119.736900,175.610840]
[136.393036,217.806229]
[120.570122,175.678604]
[92.866150,205.501419]
[249.920288,131.602417]
[237.835876,231.770950]
[225.082901,208.376770]
[176.366531,209.570633]
[117.606316,230.127945]
[221.422745,217.368530]
[152.876968,183.216003]
[208.947495,177.516327]
[96.708611,210.799179]
[237.663071,231.820343]
[189.268250,155.366730]
[140.123810,201.523987]
[118.637230,152.615509]
[119.394470,152.678406]
[121.530693,134.728729]
[239.753204,118.150780]
[133.263458,189.570084]
[207.913300,165.756088]
[99.097076,162.035309]
[248.849625,195.036469]
[107.019295,186.805389]
[229.413452,127.716919]
[92.846428,205.453583]
[181.992050,140.367996]
[152.188248,183.481827]
[232.745590,114.740044]
[162.011002,149.145325]
[189.240128,202.149658]
[120.907639,207.258270]
[115.127579,216.779236]
[115.039284,216.465973]
[104.440163,191.697449]
[196.407425,129.427322]
[92.893127,205.492157]
[221.648651,216.093719]
[221.479126,195.676361]
[184.002579,199.886810]
[99.579987,186.640945]
[174.031052,202.330765]
[188.347366,146.596909]
[249.899826,131.595947]
[233.191055,229.739670]
[223.016281,120.507294]
[219.120926,66.942284]
[257.219757,185.785385]
[232.062576,131.277649]
[129.673630,190.997299]
[165.376984,169.435776]
[221.361832,217.454147]
[119.739670,175.610519]
[252.427689,213.280624]
[129.670929,190.987579]
[135.926346,201.511902]
[160.026215,110.529655]
[275.506744,157.471939]
[259.527069,183.146744]
[231.025513,124.925804]
[227.040955,153.176987]
[233.203735,229.747452]
[83.137764,230.484238]
[111.328957,151.621445]
[233.207443,229.748474]
[167.824615,231.008835]
[148.571243,187.394333]
[83.137886,230.485138]
[130.771057,190.522644]
[213.524231,209.327240]
[241.047775,180.686859]
[153.770050,223.867813]
[144.513229,188.470490]
[83.137276,230.485168]
[112.216354,165.912018]
[261.294678,161.819595]
[193.705032,187.336060]
[273.563782,163.050064]
[233.214264,229.751053]
[194.624908,217.243744]
[152.297104,153.839447]
[236.933472,121.071747]
[122.588402,195.623642]
[142.582031,139.275909]
[119.740662,175.611176]
[160.112289,110.487167]
[129.660004,190.992020]
[174.184265,228.536011]
[233.190094,229.738937]
[119.538239,229.729752]
[154.922791,148.836411]
[120.940872,207.292862]
[152.472336,184.445312]
[165.375595,169.430923]
[102.062401,193.869537]
[193.704239,187.336823]
[144.994980,201.443787]
[164.468323,169.041794]
[228.440445,217.827805]
[175.009247,154.550598]
[102.294136,227.415527]
[124.669189,151.025330]
[230.452621,67.024834]
[233.227310,229.760010]
[196.582397,129.391632]
[120.902771,207.258316]
[168.010208,97.016121]
[130.853043,190.862213]
[109.149467,139.708267]
[174.945023,154.599106]
[120.523392,205.552094]
[131.586060,217.845795]
[193.709015,187.330627]
[213.528351,186.438019]
[266.590881,134.533386]
[221.220612,148.950699]
[249.963470,131.604370]
[120.426544,205.759399]
[195.814072,204.282608]
[252.436722,213.278198]
[133.331238,149.325989]
[115.632988,139.758255]
[83.587097,229.747025]
[118.835022,230.025284]
[98.724030,176.673828]
[136.945770,196.900208]
[159.631989,196.460052]
[231.365097,216.434998]
[236.857208,212.089523]
[198.542053,224.343048]
[177.956284,212.621399]
[270.467133,156.024399]
[252.430420,213.278976]
[222.624756,171.133469]
[134.553665,211.624222]
[260.837524,143.792130]
[153.770935,223.866364]
[129.668304,190.988739]
[130.161224,128.713593]
[260.441162,165.577133]
[160.159256,110.472969]
[249.932266,131.591339]
[98.433922,177.601349]
[120.522018,205.554001]
[241.009369,180.655090]
[229.993530,134.892120]
[120.614754,206.426025]
[193.712158,187.325638]
[153.771545,223.863617]
[261.803070,180.387802]
[89.164200,183.721542]
[174.944275,154.600296]
[153.770996,223.866684]
[239.216003,199.470428]
[176.583740,227.620819]
[160.639404,43.445827]
[149.791367,192.867996]
[197.139954,187.715652]
[153.770111,223.866440]
[252.444519,213.257629]
[134.752136,172.228012]
[249.438629,145.561676]
[276.336517,152.448318]
[137.874268,230.787003]
[160.585190,43.434395]
[207.575424,40.511669]
[191.369003,225.418869]
[181.250229,217.426941]
[96.694099,165.791901]
[244.448746,221.352173]
[193.918503,175.717743]
[193.609329,187.324509]
[187.318558,224.267944]
[135.694473,180.014465]
[131.690063,163.124130]
[245.895050,202.781235]
[190.162994,142.635315]
[163.252045,196.451477]
[230.464661,66.984917]
[209.452209,161.671082]
[196.579010,129.400696]
[164.714203,169.386475]
[121.598938,192.917923]
[252.436127,213.275208]
[221.740509,234.060455]
[92.488243,203.887100]
[250.413589,120.601334]
[160.590302,43.435913]
[183.942947,199.870911]
[226.993790,181.704544]
[261.351135,163.719070]
[208.713120,207.505600]
[125.628311,229.661224]
[215.831757,67.661957]
[259.878418,125.460823]
[126.866920,139.567596]
[263.632812,183.130814]
[197.324753,231.391800]
[147.783997,195.707596]
[164.265900,167.699310]
[249.897568,131.600586]
[193.708618,187.392731]
[253.044846,212.361908]
[153.468704,123.042397]
[160.027039,71.800278]
[254.335022,194.326752]
[278.808624,150.481247]
[149.794174,213.438370]
