[201.032730,139.685852]
[207.585846,113.102280]
[181.556152,165.810608]
[162.766724,172.672211]
[245.876526,129.470322]
[256.539734,160.611511]
[206.962845,156.607452]
[140.911499,139.474518]
[208.357147,153.768143]
[204.078430,164.881790]
[199.389557,143.679382]
[205.205688,163.609970]
[207.812576,112.899704]
[180.060196,170.711090]
[204.560120,164.741898]
[171.441803,154.112411]
[231.730652,194.573532]
[212.155014,135.011597]
[204.140350,164.579453]
[245.826874,129.478973]
[186.600281,166.533554]
[162.631927,172.381210]
[216.268005,108.653580]
[171.488129,154.070496]
[244.620056,143.548523]
[148.629028,182.073196]
[255.302811,165.390945]
[235.290146,179.179993]
[169.065598,155.819489]
[216.068726,112.594078]
[210.697708,150.400299]
[197.113342,188.178406]
[179.422729,174.526733]
[160.324600,158.890289]
[240.735046,143.089783]
[207.811447,112.901199]
[256.234497,153.737152]
[163.409119,175.666260]
[235.293762,179.180023]
[245.883850,129.463272]
[228.930969,201.279297]
[178.813599,178.586151]
[221.809418,205.784225]
[171.430862,154.132492]
[235.677475,158.439224]
[155.692703,133.339417]
[169.293930,183.962723]
[134.323700,169.195679]
[161.636688,169.196762]
[208.535706,113.251991]
[235.328857,179.595978]
[118.633926,176.361374]
[239.935776,144.511658]
[171.438171,154.119522]
[268.078430,140.908142]
[186.015640,202.759171]
[241.383362,143.556229]
[159.777267,154.092651]
[240.433914,143.188370]
[195.020706,150.556625]
[162.740463,172.460403]
[198.195663,188.277756]
[242.404861,157.696060]
[161.281509,169.268814]
[193.542130,128.254700]
[161.780533,170.752945]
[235.296997,179.208725]
[233.575729,197.713455]
[139.369934,173.910934]
[224.124374,163.339508]
[211.055511,146.782639]
[178.544357,182.541748]
[218.648132,207.519547]
[192.877701,128.524872]
[189.852890,186.645111]
[99.544319,178.895294]
[171.487350,154.074112]
[213.061432,118.063499]
[212.401428,120.790649]
[121.221695,152.739380]
[255.951355,158.697754]
[220.595978,206.718994]
[255.377518,162.844940]
[206.235123,199.837601]
[191.538193,129.382050]
[118.356590,207.172729]
[123.707809,158.912460]
