[199.607239,139.675217]
[206.857544,112.985336]
[179.877533,165.802170]
[161.298584,172.632690]
[244.334869,129.436340]
[254.191193,160.506485]
[205.060181,156.581985]
[140.475174,139.501495]
[206.485352,153.723740]
[202.046341,164.794205]
[197.893982,143.656021]
[203.165665,163.549698]
[207.142670,112.788094]
[178.336456,170.717667]
[202.523178,164.670090]
[170.140228,154.011749]
[228.031998,194.523804]
[210.802139,134.957138]
[202.109406,164.514648]
[244.291504,129.446625]
[184.803925,166.539017]
[161.163239,172.359451]
[215.640182,108.571945]
[170.192642,153.966553]
[242.514755,143.549591]
[147.138504,181.923264]
[252.753876,165.239624]
[231.902145,179.083862]
[167.732330,155.728760]
[215.416977,112.503914]
[208.922699,150.360077]
[194.333313,188.072479]
[177.652283,174.509872]
[159.119843,158.816162]
[238.683746,143.084229]
[207.141525,112.789345]
[254.020721,153.655319]
[161.828171,175.617813]
[231.906219,179.083954]
[244.341034,129.428864]
[225.085510,201.175400]
[177.045868,178.545486]
[217.742859,205.698685]
[170.127853,154.032379]
[233.246109,158.414703]
[155.151093,133.419708]
[167.516769,183.878922]
[133.474792,169.166260]
[160.238525,169.173782]
[207.793991,113.157440]
[231.935196,179.524673]
[118.058586,176.255569]
[237.814453,144.515518]
[170.136139,154.019089]
[266.290863,140.772339]
[182.373444,202.635101]
[239.296616,143.548752]
[158.676270,154.006012]
[238.370483,143.186554]
[193.457260,150.562561]
[161.276184,172.440735]
[195.341949,188.185989]
[239.895020,157.663559]
[159.819626,169.245331]
[192.366821,128.268143]
[160.351624,170.733994]
[231.909851,179.116470]
[229.891922,197.620316]
[138.285339,173.829269]
[221.639633,163.272278]
[209.362015,146.724884]
[176.666031,182.498230]
[214.528793,207.446640]
[191.669464,128.548248]
[187.433792,186.556473]
[98.962761,178.792603]
[170.191620,153.970459]
[212.253098,118.040482]
[211.484329,120.801598]
[120.952011,152.655609]
[253.638077,158.606262]
[216.525146,206.634064]
[252.909470,162.701477]
[202.350800,199.716248]
[190.346786,129.387299]
[116.698669,207.035599]
[123.358734,158.832977]
[97.242851,177.697342]
[112.374580,186.997971]
[111.639915,189.906479]
[167.063232,186.674484]
[218.958755,190.660965]
[253.023239,164.034363]
[187.396667,186.557617]
[230.599487,157.602707]
[191.668137,128.548737]
[230.589996,154.251556]
[212.535492,97.418549]
[228.841125,198.518707]
[224.207520,202.079178]
[202.316315,208.422180]
[231.830002,179.453217]
[212.640945,134.886719]
[129.536407,154.327789]
[102.944969,189.754791]
[189.773773,206.136307]
[170.203812,153.948425]
[120.931175,152.850983]
[160.750076,202.782166]
[240.516037,142.876434]
[230.050522,198.329681]
[151.393204,144.894485]
[255.083160,151.470612]
[191.262756,158.510986]
[203.167496,163.757080]
[140.479507,139.495392]
[196.357086,147.624496]
[148.022629,143.990829]
[213.595261,134.802338]
[244.342255,129.429871]
[244.317276,129.444550]
[123.232529,151.629990]
[231.839020,179.456406]
[111.542656,214.174713]
[252.022873,148.387543]
[185.170319,166.383530]
[202.641205,164.643845]
[181.225479,201.809265]
[230.252319,197.598694]
[181.377991,201.906189]
[218.767654,205.304825]
[228.414719,158.075119]
[205.394562,208.337433]
[138.549133,140.517029]
[97.207703,177.700272]
[215.250534,193.692535]
[138.729095,153.887878]
[234.894775,189.661163]
[202.615219,164.207764]
[148.289307,224.139587]
[219.417206,119.104843]
[109.872276,193.618896]
[203.248215,132.690613]
[205.019897,156.222931]
[132.672638,226.161118]
[138.532883,140.516693]
[228.640961,158.824432]
[155.151093,133.413635]
[243.491287,172.506744]
[117.369545,208.645660]
[231.913406,179.117966]
[228.088943,199.670120]
[138.377228,152.587601]
[231.836319,179.094360]
[229.536346,151.110458]
[170.216904,153.923630]
[103.093803,197.519043]
[161.891388,187.834991]
[191.665054,128.554016]
[155.151657,133.414474]
[113.527191,230.718750]
[243.572525,172.645081]
[168.245087,155.699188]
[122.841988,230.274216]
[161.174667,179.404938]
[138.864319,182.900879]
[151.523300,157.940002]
[89.866928,205.004684]
[170.138184,154.019562]
[205.397476,208.337967]
[213.569519,134.813751]
[212.922607,134.831879]
[145.879074,156.073578]
[111.621742,225.266891]
[221.741577,189.626678]
[134.317474,165.298523]
[212.637909,185.920029]
[147.319839,202.592590]
[210.671509,134.998627]
[148.291428,224.137985]
[213.570969,134.812775]
[191.271225,128.647873]
[111.448608,214.513824]
[138.548859,140.516357]
[250.352432,147.670746]
[209.820618,208.267548]
[116.772537,152.530045]
[148.289719,224.138458]
[161.364426,173.119797]
[114.854424,175.745010]
[203.679916,200.578659]
[202.163193,165.215652]
[118.064308,176.207275]
[240.518692,142.873352]
[115.635651,152.600647]
[97.205910,177.693649]
[235.596161,230.086472]
[93.919563,217.444855]
[99.663292,176.779556]
[95.715965,204.468903]
[207.905045,112.837494]
[140.474014,139.492554]
[106.979675,217.770859]
[147.870834,182.931549]
[191.048645,128.819733]
[192.848770,154.509888]
[244.847275,189.787216]
[148.276031,224.093567]
[98.466248,195.442963]
[170.125153,154.023697]
[97.231567,177.687241]
[213.587616,134.802307]
[218.893616,119.066414]
[212.256195,134.915100]
[231.900742,179.099304]
[257.337097,131.905457]
[231.519974,192.641861]
[187.408676,186.560654]
[81.198685,230.681808]
[215.852936,182.202454]
[187.430267,186.564072]
[114.553497,161.248856]
[101.788498,177.182693]
[181.926773,143.109268]
[108.135490,154.605484]
[104.346336,206.303619]
[109.505630,152.612289]
[116.980522,207.833618]
[155.151489,133.414917]
[126.469803,191.188721]
[155.151215,133.418915]
[183.347031,203.297714]
[187.435410,186.556168]
[231.909576,179.116547]
[108.468903,197.446960]
[212.293579,216.110931]
[99.929123,194.593079]
[100.190262,193.606750]
[251.826813,210.111679]
[228.640167,153.240082]
[231.846451,179.595825]
[235.586960,230.089737]
[118.075951,176.183578]
[118.060669,176.172607]
[114.847130,176.422867]
[161.798111,176.207077]
[101.789955,169.125381]
[213.596893,134.801941]
[111.160233,152.336609]
[239.255905,194.267227]
[253.925934,161.538040]
[155.146820,133.428772]
[126.379028,191.237946]
[233.286041,154.897476]
[230.633469,197.628220]
[89.823990,204.961227]
[191.668198,128.548950]
[129.053741,199.190323]
[151.969635,161.840836]
[170.190720,153.958099]
[193.864380,175.919830]
[159.199509,167.383057]
[266.581970,138.896912]
[118.753708,176.267258]
[92.789940,225.432724]
[248.719681,139.469574]
[192.366455,128.269073]
[118.107285,153.695023]
[121.763329,230.147278]
[114.606659,230.615112]
[211.226624,171.666382]
[138.519714,140.528168]
[153.466431,189.966309]
[187.430130,186.559631]
