[360.556946,240.563705]
[195.426147,114.228760]
[202.900574,94.704346]
[202.942719,94.725395]
[156.911072,169.388168]
[230.665329,123.000824]
[61.803711,66.206490]
[214.741974,136.184555]
[113.328789,158.806198]
[55.306583,85.524216]
[81.570999,116.069008]
[208.510681,138.521652]
[186.760712,92.483582]
[266.923676,99.804367]
[192.259491,138.024673]
[72.321686,84.524971]
[12.003143,100.323517]
[55.302448,85.513710]
[11.760408,100.011787]
[251.867737,134.537262]
[295.067963,107.346527]
[81.572105,116.069725]
[98.723534,114.125221]
[12.201885,100.650558]
[166.490402,140.102722]
[81.571480,116.071259]
[107.180687,112.017220]
[251.869553,134.535034]
[42.831688,74.430527]
[113.241043,158.853638]
[59.559559,102.373703]
[208.750092,139.032867]
[55.315472,85.538406]
[105.254860,117.998886]
[262.659576,144.009949]
[208.633438,138.444443]
[230.662628,123.018860]
[148.358551,161.261261]
[33.210648,43.212540]
[279.096710,99.478600]
[268.919800,146.702118]
[60.181301,101.988747]
[49.348751,54.225826]
[55.309532,85.540123]
[281.433289,150.700211]
[60.182480,101.988602]
[81.571434,116.073776]
[107.014427,126.568245]
[167.485611,140.315460]
[141.367828,159.570435]
[189.611328,148.149155]
[146.245163,118.208458]
[202.924423,94.721001]
[281.432678,150.701508]
[286.525055,103.806770]
[210.433090,122.491165]
[110.597115,122.068169]
[285.662231,103.406326]
[101.691055,108.684647]
[25.578386,64.484863]
[230.661743,123.020905]
[41.389259,55.665047]
[240.786224,95.508766]
[55.306156,85.529770]
[31.297348,115.111725]
[25.432251,114.285416]
[23.102552,69.135223]
[133.588348,136.761871]
[266.525208,99.562889]
[266.518097,99.562996]
[210.466125,122.416611]
[94.893364,127.158852]
[60.067539,101.936554]
[289.847534,104.752777]
[33.308270,43.307728]
[45.033714,116.428101]
[281.398895,150.764786]
[55.324226,85.325256]
[113.226181,158.871674]
[140.449066,162.596756]
[42.950012,37.987587]
[33.318611,43.286057]
[59.562332,102.354675]
[251.855545,134.535553]
[230.661728,123.019516]
[210.474167,122.288399]
[113.221733,158.877563]
[301.327026,116.571732]
[105.248474,118.021469]
[23.176622,111.702370]
[194.561813,113.739296]
[227.742737,101.468147]
[230.660843,123.020447]
[133.578094,136.762161]
[281.394043,150.772964]
[27.005276,112.719063]
[59.707703,102.225731]
[81.570839,116.070221]
[215.829941,122.780952]
[65.233459,117.001534]
[81.571617,116.070374]
[60.086224,101.940575]
[218.283859,127.902145]
[165.646988,74.530212]
[156.917374,169.389618]
[202.898621,94.701653]
[263.936462,136.035370]
[251.869934,134.534698]
[101.576286,99.703918]
[251.856537,134.533691]
[103.521820,114.541862]
[19.262848,110.866470]
[235.599121,97.798195]
[13.082323,84.693748]
[167.486267,140.315125]
[81.571381,116.067490]
[301.334320,116.582550]
[44.124817,66.935394]
[301.326355,116.572250]
[164.506882,104.768898]
[227.736420,101.476509]
[132.531586,136.814606]
[43.005833,38.062309]
[152.973587,110.364067]
[104.605278,98.467354]
[152.797348,158.179382]
[247.283203,110.660286]
[12.172699,100.589493]
[129.412720,155.971436]
[210.473633,122.403183]
[301.329620,116.571289]
[208.683090,138.410950]
[121.646873,102.888542]
[183.046738,138.392563]
[33.434975,42.878563]
[133.580978,136.764069]
[98.371071,128.650558]
[202.048157,115.223083]
[266.926208,99.802193]
[240.802567,95.512642]
[132.526321,136.817474]
[144.876358,160.965134]
[282.253632,123.044327]
[212.955643,107.388138]
[281.402893,150.740067]
[178.311920,135.186722]
[27.556751,59.060787]
[266.926117,99.800621]
[156.886749,169.396652]
[232.952515,136.799194]
[117.463905,130.744186]
[268.436584,143.626602]
[297.386383,149.393921]
[107.560074,100.904625]
[274.902802,127.790619]
[211.018951,109.098495]
[133.560638,136.766815]
[81.571480,116.071259]
[202.944839,94.726753]
[133.578812,136.761658]
[113.245621,158.847458]
[286.555481,103.849541]
[121.028145,103.702698]
[77.291046,105.535042]
[167.124542,111.064278]
[281.401398,150.785294]
[38.349411,63.274361]
[287.366943,104.318069]
[230.661865,123.025223]
[251.855682,134.536896]
[113.392235,108.797035]
[117.141342,117.591949]
[173.634537,164.200104]
[122.298630,102.447296]
[128.699188,162.166534]
[109.178169,133.294586]
[122.298363,102.447792]
[266.925629,99.800392]
[170.014465,104.415184]
[42.922836,37.964298]
[118.824684,182.666580]
[251.868149,134.539490]
[223.834305,92.615486]
[36.001751,40.915707]
[31.956757,115.297119]
[119.675606,124.419495]
[227.152206,102.356911]
[133.600433,136.765793]
[60.192013,101.990456]
[113.224655,158.878082]
[178.265289,139.370621]
[269.514099,135.161163]
[251.868027,134.538025]
[133.592606,136.761108]
[257.677124,149.865021]
[136.227936,161.842896]
[111.752342,129.722580]
[251.869873,134.533279]
[266.943726,99.783195]
[153.789780,109.902962]
[281.391754,150.671692]
[261.496307,152.451721]
[111.023987,137.910645]
[230.935791,134.347214]
[95.092461,104.640839]
[202.886734,94.704300]
[301.326202,116.571327]
[202.932953,94.714378]
[301.329163,116.581245]
[167.480545,140.318390]
[301.327271,116.570976]
[128.661621,159.311371]
[194.315750,113.545578]
[210.459991,122.349068]
[31.185448,56.685696]
[37.023518,59.462276]
[209.764160,125.324677]
[185.724823,103.403709]
[255.340149,146.256516]
[251.855179,134.537598]
[244.677704,112.536087]
[23.216827,68.915977]
[167.694687,104.363823]
[266.958740,99.788155]
