[360.572296,240.547241]
[182.271851,138.639771]
[199.301315,120.413246]
[199.323730,120.434479]
[137.608765,181.064377]
[204.432709,160.941437]
[76.995148,60.467697]
[190.585648,168.095230]
[99.361168,159.820129]
[68.456879,77.002762]
[87.744240,113.135414]
[186.643021,168.127396]
[188.030472,114.702202]
[258.508118,152.142044]
[174.392471,161.631531]
[84.522072,79.473129]
[35.020584,85.206749]
[68.443741,76.987076]
[34.871178,84.852158]
[217.496033,184.886078]
[285.250702,166.109314]
[87.744843,113.136154]
[99.899544,115.218353]
[35.132576,85.523750]
[152.740891,155.484344]
[87.744064,113.137077]
[107.710983,114.334969]
[217.497849,184.884216]
[59.466309,66.145569]
[99.281502,159.837509]
[72.160278,95.498314]
[186.785507,168.587357]
[68.452606,77.020844]
[104.462921,119.720703]
[224.935165,195.690308]
[186.703964,168.085037]
[204.431763,160.952942]
[128.774445,169.810822]
[51.503914,34.385033]
[271.531036,155.805023]
[230.860153,199.863159]
[72.709702,95.297729]
[65.990784,46.084366]
[68.458359,77.022064]
[242.624710,207.483154]
[72.710861,95.297997]
[87.743698,113.139091]
[104.382042,128.253143]
[153.784912,156.068573]
[120.990334,166.672363]
[172.437988,169.545456]
[139.533051,128.367462]
[199.311356,120.431770]
[242.623642,207.484116]
[278.319305,161.501984]
[189.543991,154.305298]
[108.441597,124.308846]
[277.436951,160.897598]
[102.932999,110.218513]
[45.852207,54.831879]
[204.429062,160.953979]
[58.465836,47.095146]
[236.645020,137.536926]
[68.456055,77.008865]
[51.531643,102.168205]
[45.912045,100.530167]
[44.603004,58.415497]
[124.027306,142.608932]
[258.252136,151.767471]
[258.262390,151.766510]
[189.575150,154.236420]
[94.689331,126.995018]
[72.634415,95.247971]
[281.378052,163.050430]
[51.620831,34.468109]
[59.873837,105.852707]
[242.567780,207.509689]
[68.463013,76.774109]
[99.265076,159.847168]
[120.002220,169.677139]
[61.170483,29.046127]
[51.631172,34.450912]
[72.177383,95.475594]
[217.493774,184.889053]
[204.430069,160.953308]
[189.627319,154.147797]
[99.260185,159.850693]
[288.709778,176.450211]
[104.454567,119.730392]
[44.004204,97.536385]
[182.078400,137.716446]
[224.287567,137.305237]
[204.428787,160.953995]
[124.019119,142.604553]
[242.562180,207.515869]
[47.488426,99.075920]
[72.351761,95.400139]
[87.743713,113.136429]
[192.782547,156.152206]
[76.099930,111.392281]
[87.743988,113.136299]
[72.649811,95.254456]
[193.633652,161.113876]
[179.199265,94.513031]
[137.611267,181.066864]
[199.301117,120.411278]
[228.144531,188.836273]
[217.498108,184.884216]
[104.262062,101.243019]
[217.495102,184.887222]
[103.736763,116.232597]
[39.990143,96.471466]
[232.001251,137.352234]
[37.401344,69.178497]
[153.785629,156.068542]
[87.744431,113.133690]
[288.717712,176.445526]
[60.400066,59.324146]
[288.709045,176.450714]
[159.006485,120.760368]
[224.288406,137.305481]
[123.208817,142.413666]
[61.233410,29.116068]
[147.808990,122.593071]
[108.157021,100.383095]
[133.751038,168.033066]
[237.587540,153.298218]
[35.116325,85.473045]
[111.241295,160.371231]
[189.582352,154.229355]
[288.712433,176.449707]
[186.734955,168.062042]
[123.903923,107.458626]
[167.667847,159.327255]
[51.784180,34.132923]
[124.024178,142.608307]
[97.576454,129.089478]
[186.835709,142.020325]
[258.510071,152.139923]
[236.646805,137.537415]
[123.204857,142.415024]
[124.905792,168.736771]
[264.524292,177.508636]
[204.695816,135.059113]
[242.565964,207.486725]
[164.064835,155.306274]
[46.661156,50.002247]
[258.510559,152.138824]
[137.594193,181.065277]
[202.988525,176.578934]
[112.965965,134.358154]
[230.892273,196.838593]
[260.972595,210.837524]
[109.992355,103.347618]
[249.246826,185.684097]
[200.590805,135.975403]
[123.993385,142.597321]
[87.744064,113.137077]
[199.324295,120.436066]
[124.019882,142.604584]
[99.286957,159.834137]
[278.295807,161.531921]
[122.778526,108.295364]
[86.131950,100.653793]
[160.115967,128.079010]
[242.570480,207.529739]
[55.530838,55.157040]
[279.007812,162.095856]
[204.428909,160.955353]
[217.493423,184.890259]
[114.780914,112.465462]
[115.467758,121.528244]
[152.381729,179.813034]
[124.846146,107.121346]
[110.341431,166.413223]
[105.213867,135.262390]
[124.845879,107.121429]
[258.510254,152.138672]
[164.710419,121.465187]
[61.138763,29.022091]
[84.173103,178.993591]
[217.494812,184.888474]
[221.356033,126.596504]
[54.377815,32.111835]
[52.111538,102.399918]
[116.180824,128.523239]
[223.491852,137.845459]
[124.056213,142.620209]
[72.718102,95.300896]
[99.262047,159.852036]
[164.063263,159.280487]
[235.311127,190.180954]
[217.495651,184.886841]
[124.034691,142.610168]
[220.005081,200.605759]
[114.938919,167.439880]
[108.211517,132.303864]
[217.498840,184.883133]
[258.526855,152.125473]
[148.555969,122.506653]
[242.555664,207.429703]
[222.916916,203.685669]
[105.900589,140.228271]
[202.284988,172.386765]
[98.378227,105.062904]
[199.291443,120.408104]
[288.709625,176.449951]
[199.319382,120.430077]
[288.710907,176.455276]
[153.776566,156.069107]
[288.710358,176.449371]
[110.331627,163.389908]
[182.048508,137.272705]
[189.588348,154.185898]
[49.543335,48.121487]
[54.520496,51.143620]
[188.586136,156.628418]
[180.244019,124.510139]
[218.144058,196.542801]
[217.492859,184.890717]
[232.353867,155.253052]
[44.626190,58.291000]
[162.538284,120.954117]
[258.527679,152.123428]
[61.007584,28.967663]
[267.422913,204.919571]
[229.665405,208.799347]
[267.656616,177.532455]
[54.528816,48.133301]
[88.901253,101.673401]
[60.876183,95.769234]
[51.629810,34.457619]
[261.892151,196.896515]
[242.563538,207.510544]
[117.195206,108.440369]
[360.599457,1.968164]
[107.799438,107.310005]
[83.463036,94.596222]
[204.432281,160.953888]
[68.424362,76.888214]
[134.676819,144.212357]
[109.952118,138.348251]
[264.959839,170.442902]
[35.120934,85.475533]
[211.204926,132.215485]
[68.401154,76.928650]
[35.118843,85.472610]
[70.436417,112.347839]
[151.792236,120.061996]
[199.324234,120.435844]
[187.496262,119.611176]
[257.200195,202.770447]
[189.620743,154.156418]
[228.645111,158.282715]
[172.137421,125.383156]
[73.511780,147.613647]
[89.270607,96.720062]
[83.687576,175.821396]
