[360.568909,240.545502]
[194.287033,121.692886]
[204.395599,102.768623]
[204.424469,102.786919]
[152.744736,173.400391]
[226.175262,134.704010]
[66.754494,64.195221]
[210.669022,145.752884]
[110.594231,160.006042]
[59.565170,83.097321]
[84.116386,115.104645]
[204.837433,147.387421]
[189.540558,99.118698]
[268.887909,115.302200]
[189.395599,145.245834]
[76.508102,82.940918]
[18.735859,95.218292]
[59.561020,83.084137]
[18.575809,94.887436]
[245.572006,149.726273]
[296.818756,124.509468]
[84.117752,115.105560]
[99.875473,114.512833]
[18.906042,95.549469]
[164.391891,145.003922]
[84.116859,115.106812]
[108.390549,112.757812]
[245.573425,149.724014]
[47.542713,71.756409]
[110.517403,160.074036]
[63.791370,100.300102]
[205.111130,147.826324]
[59.562614,83.116005]
[105.921158,118.607216]
[255.571365,159.705017]
[204.971725,147.331757]
[226.170700,134.716919]
[143.689835,164.516846]
[38.850876,40.147476]
[281.457520,115.888527]
[261.805115,162.797363]
[64.395546,99.945084]
[54.575386,51.328632]
[59.568665,83.116295]
[274.332336,167.722580]
[64.396713,99.945267]
[84.116585,115.109093]
[107.179459,127.257393]
[165.386307,145.306900]
[136.175552,162.411072]
[186.928696,154.802109]
[145.888245,121.458794]
[204.411819,102.787773]
[274.331665,167.723785]
[288.854584,120.685959]
[207.489761,132.160370]
[110.939293,122.851669]
[288.079987,120.287025]
[102.967537,109.323029]
[31.720098,61.002426]
[226.169083,134.718353]
[46.644173,52.639244]
[243.246674,107.662476]
[59.565113,83.103600]
[37.466721,110.764435]
[31.425785,109.637146]
[29.504093,65.419998]
[132.042313,138.844025]
[268.488464,115.046906]
[268.481384,115.045647]
[207.528885,132.067047]
[95.673889,127.266876]
[64.313049,99.910614]
[292.146423,121.753777]
[38.976978,40.235001]
[49.750446,112.846985]
[274.297485,167.779572]
[59.569748,82.834648]
[110.505653,160.093903]
[135.219940,165.412109]
[48.628189,34.855301]
[38.991127,40.211571]
[63.793888,100.278099]
[245.563965,149.724518]
[226.169373,134.717438]
[207.547333,131.904236]
[110.502304,160.100464]
[302.262329,134.213074]
[105.895432,118.619911]
[29.227707,106.917381]
[193.584442,121.239754]
[230.091049,111.940346]
[226.168091,134.718124]
[132.031067,138.843018]
[274.292786,167.787292]
[33.066879,108.157051]
[63.967342,100.171623]
[84.116257,115.105904]
[212.367920,133.113129]
[69.205154,115.254372]
[84.116966,115.106087]
[64.326843,99.916946]
[214.031158,138.298965]
[172.610733,80.655273]
[152.748779,173.402054]
[204.394577,102.766136]
[257.632080,152.006454]
[245.573654,149.723541]
[103.277077,100.338486]
[245.565018,149.722458]
[104.583969,115.181946]
[25.321365,106.009720]
[238.051697,109.447937]
[20.293953,79.622070]
[165.386932,145.306549]
[84.116959,115.103119]
[302.271149,134.222305]
[48.979321,64.165894]
[302.261444,134.213959]
[165.011993,109.931702]
[230.041092,111.939537]
[131.028412,138.835831]
[48.673611,34.936916]
[153.154480,114.475197]
[106.743530,99.088470]
[148.548233,161.766525]
[247.426880,123.545540]
[18.886869,95.489677]
[124.536606,157.748566]
[207.536392,132.051117]
[302.265411,134.212830]
[205.030212,147.306290]
[123.378899,104.363213]
[180.756073,144.767365]
[39.164051,39.784676]
[132.034622,138.845718]
[99.058983,128.870071]
[200.409424,123.331047]
[268.890137,115.300095]
[243.261459,107.667023]
[131.022339,138.838196]
[139.910492,163.991608]
[281.209961,139.418304]
[213.620041,116.196938]
[274.300842,167.754959]
[176.277756,141.360016]
[33.408676,55.786552]
[268.890320,115.298691]
[152.727112,173.408386]
[227.484100,148.889618]
[117.225838,132.153198]
[261.535675,159.767807]
[291.255676,167.627106]
[109.346481,101.687042]
[272.233002,145.003906]
[210.702606,117.839325]
[132.004364,138.846130]
