[196.538147,125.557205]
[189.686203,148.850586]
[169.071640,141.160431]
[196.544785,125.551643]
[192.815018,145.229538]
[196.574600,125.522842]
[277.144196,169.198624]
[281.352997,189.144958]
[172.856384,124.201096]
[144.476349,134.333328]
[175.039169,140.043335]
[226.867767,150.642883]
[190.841751,138.382019]
[232.367706,192.595551]
[196.535492,125.559280]
[224.153442,160.223572]
[210.308090,152.734879]
[172.766235,124.289833]
[205.701370,167.817154]
[212.868881,139.380341]
[172.722610,124.269318]
[196.546448,125.549500]
[146.787186,130.089249]
[226.867416,150.649643]
[257.104797,177.580658]
[236.872635,173.407715]
[146.382675,129.766663]
[315.545715,188.027405]
[226.865646,150.773300]
[196.574753,125.522835]
[147.036636,132.991608]
[-1.000000,-1.000000]
[226.857208,150.885437]
[222.685471,177.618698]
[144.643936,134.472443]
[268.638000,197.547226]
[212.862961,139.211060]
[246.260941,177.132111]
[224.602768,157.383575]
[245.070175,195.345444]
[145.899780,133.824982]
[144.866165,134.652924]
[172.986481,124.161179]
[226.185425,154.047913]
[281.350861,189.202042]
[189.837280,154.892044]
[273.791412,174.369904]
[125.837776,132.813599]
[268.632385,197.546219]
[125.862122,132.910309]
[165.155518,125.405083]
[232.272690,194.700638]
[236.866531,172.967285]
[160.069855,119.714432]
[172.682281,133.347870]
[268.647522,197.596481]
[212.862640,139.210678]
[236.600189,157.858795]
[257.110962,177.581085]
[172.772614,124.319969]
[248.384369,220.671204]
[236.863861,172.936615]
[268.646057,197.590775]
[125.854958,132.893829]
[236.778580,174.766693]
[226.867401,150.643631]
[236.850204,173.527527]
[211.956680,146.533005]
[217.620117,200.511505]
[112.506271,142.369965]
[125.852463,132.888916]
[315.550507,188.070175]
[146.768661,130.087387]
[125.848190,132.876923]
[108.853218,145.479431]
[281.350311,189.210541]
[180.531799,113.762276]
[291.886871,156.989868]
[212.827560,141.766098]
[220.739792,186.975540]
[257.097351,177.542435]
[160.423080,123.584221]
[249.085342,219.744583]
[212.861984,139.197418]
[315.548492,188.028030]
[108.860222,150.431839]
[211.902390,146.880600]
[195.320236,269.832642]
[212.853622,141.581818]
[415.364410,210.679993]
[146.332581,129.147507]
[172.719284,124.265991]
[249.070114,194.771881]
[125.851410,132.886200]
[230.564194,257.106873]
[250.541046,233.049988]
[310.501495,199.008545]
[90.672058,192.226257]
[127.052933,175.635071]
[-1.000000,-1.000000]
[121.897964,197.985519]
[285.659485,213.436783]
[125.852913,132.889252]
[268.645874,197.589127]
[233.317749,234.179337]
[215.390289,190.620193]
[422.156342,211.218781]
[418.750946,187.637756]
[131.312347,121.810165]
[212.862518,139.206085]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[190.471878,234.793823]
[264.172028,222.032318]
[27.548029,131.547073]
[-1.000000,-1.000000]
[141.128601,190.620071]
[126.228798,148.048401]
[170.435638,201.014389]
[180.781723,218.216873]
[248.057373,174.431335]
[275.920013,272.682617]
[207.422852,227.314148]
[-1.000000,-1.000000]
[217.608673,242.717957]
[187.447922,192.255020]
[247.589325,186.615768]
[158.285568,182.885635]
[249.088318,219.739792]
[-1.000000,-1.000000]
[161.054916,284.559631]
[199.819382,250.834427]
[-1.000000,-1.000000]
[104.038872,205.801605]
[151.100647,208.473724]
[167.938110,148.694702]
[172.804108,173.022064]
[449.206818,187.492615]
[171.890564,242.039032]
[143.560898,232.806839]
[125.856598,132.795227]
[322.827393,218.375275]
[103.987808,270.375488]
[540.662659,340.313782]
[136.650818,255.728348]
[108.134499,247.292084]
[377.997681,235.064209]
[249.120819,219.697357]
[161.880783,225.473679]
[540.667969,340.313782]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[278.110535,239.348450]
[84.914932,213.539780]
[418.776947,187.663956]
[351.037201,231.976791]
[171.889099,242.040451]
[418.775238,187.664993]
[163.358261,264.285522]
