[332.112946,90.603615]
[320.012695,96.991348]
[323.763855,87.075714]
[332.115204,90.591507]
[323.221832,98.791077]
[332.134277,90.600952]
[325.543915,211.344131]
[325.348175,220.855545]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[325.597565,88.661835]
[336.541229,135.161118]
[327.244141,96.534821]
[322.995575,150.414169]
[332.110535,90.600105]
[334.128662,132.364380]
[334.120789,125.229584]
[-1.000000,-1.000000]
[322.080292,125.164932]
[336.757812,110.707916]
[-1.000000,-1.000000]
[332.120087,90.605309]
[316.160156,63.561882]
[336.532837,135.186951]
[310.422974,199.578659]
[330.732910,151.605927]
[-1.000000,-1.000000]
[352.203857,235.614746]
[336.667938,134.035278]
[332.138275,90.600334]
[305.131531,55.714149]
[-1.000000,-1.000000]
[336.755096,133.589813]
[319.496399,134.266479]
[-1.000000,-1.000000]
[312.636261,214.040421]
[336.736511,110.750092]
[331.241028,161.098434]
[332.852600,143.465332]
[312.275482,204.788971]
[305.893036,51.473057]
[319.091827,67.680710]
[-1.000000,-1.000000]
[335.131378,142.048874]
[325.338989,220.869751]
[317.033417,99.609383]
[321.209991,210.875763]
[252.644287,13.077814]
[312.631989,214.037766]
[251.874313,12.542625]
[-1.000000,-1.000000]
[311.587616,186.158417]
[330.734741,151.644501]
[304.858002,53.006165]
[326.536377,83.553673]
[312.638367,214.039383]
[336.736877,110.750320]
[328.640656,160.320236]
[310.425598,199.580994]
[-1.000000,-1.000000]
[293.925049,206.266083]
[330.734680,151.646210]
[312.637360,214.046234]
[251.897125,12.551010]
[330.549866,151.272125]
[336.566864,135.052307]
[330.800659,151.491211]
[335.400452,113.023941]
[309.549286,153.587006]
[202.609116,13.662685]
[251.917999,12.574838]
[352.174927,235.684616]
[316.246307,63.627144]
[251.918228,12.573730]
[261.061981,26.699053]
[325.337708,220.869598]
[330.211639,76.256088]
[333.629669,202.208923]
[336.636566,111.396149]
[314.347412,144.048843]
[310.420929,199.561386]
[-1.000000,-1.000000]
[296.648804,206.298218]
[336.734314,110.743843]
[352.205109,235.620804]
[251.383881,23.755512]
[335.329742,112.996284]
[224.028580,189.693604]
[336.658173,111.237831]
[440.287170,305.904907]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[301.016357,202.962250]
[251.841248,12.522620]
[241.756943,209.775299]
[285.540802,209.315033]
[346.930267,235.678406]
[236.977020,47.435680]
[273.494690,68.151291]
[-1.000000,-1.000000]
[254.023773,74.426376]
[325.226654,227.581818]
[251.862335,12.536053]
[312.637787,214.046478]
[285.760773,193.811707]
[310.007904,142.290146]
[447.081818,307.549713]
[441.515686,290.885101]
[-1.000000,-1.000000]
[336.734619,110.744568]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[253.577148,155.159012]
[304.076355,211.873184]
[27.801542,181.045532]
[-1.000000,-1.000000]
[272.137299,87.419891]
[300.762421,53.605553]
[278.023773,117.631821]
[266.245697,135.777573]
[312.451355,186.650497]
[285.211304,340.882233]
[272.204071,164.842484]
[-1.000000,-1.000000]
[260.458984,185.394165]
[297.143494,126.108391]
[316.164032,203.568420]
[289.675385,97.045357]
[296.653656,206.296066]
[-1.000000,-1.000000]
[144.485947,181.965103]
[240.920105,173.923874]
[-1.000000,-1.000000]
[235.516098,64.212860]
[259.555542,104.278511]
[317.602783,90.672920]
[302.613373,99.697441]
[471.425659,294.248535]
[234.851364,142.372925]
[228.476395,111.443153]
[252.251572,12.868887]
[348.140808,287.072144]
[163.189529,103.273338]
[547.995544,400.749329]
[197.790817,119.110077]
[191.027115,88.518219]
[399.125671,322.133026]
[296.696930,206.278687]
[247.173157,124.160393]
[548.002197,400.749084]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[304.772491,243.410568]
[216.969284,51.156448]
[441.541016,290.905212]
[371.723969,312.965393]
[234.849503,142.371979]
[441.539612,290.906006]
[203.081833,148.955017]
[286.165619,147.508072]
[223.078781,161.221283]
[210.345108,100.829758]
[-1.000000,-1.000000]
[109.109146,296.742798]
[-1.000000,-1.000000]
[330.889313,150.505051]
[-1.000000,-1.000000]
[163.193405,103.275620]
[189.030975,44.269760]
[203.378372,70.529213]
[333.657562,202.197418]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[254.239532,50.505093]
[185.188034,61.161285]
[348.159302,287.196228]
[189.239624,44.154076]
[516.498047,385.483429]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[348.150330,287.186554]
[-1.000000,-1.000000]
[458.290955,321.853210]
[215.950958,130.604858]
[109.126915,296.790466]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[203.357300,70.520538]
[352.201508,235.630753]
[185.656357,139.508972]
[168.312302,79.369934]
[325.355316,220.865616]
[-1.000000,-1.000000]
[240.754578,93.814354]
[240.730667,93.802383]
[352.199036,235.635422]
[203.076050,148.953156]
[222.428528,81.591675]
[180.407852,109.260292]
[388.781128,345.368500]
[399.870209,300.505432]
[-1.000000,-1.000000]
[168.321671,79.367737]
[441.542084,290.902252]
[286.155273,147.506744]
[371.630157,312.943726]
[-1.000000,-1.000000]
