[324.565460,87.830475]
[312.823090,94.671555]
[315.965942,84.426453]
[324.567535,87.817261]
[316.168304,96.443520]
[324.585480,87.827751]
[322.721436,208.688461]
[322.647430,218.151062]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[317.879639,86.012390]
[330.386597,132.198608]
[319.803345,93.828934]
[317.463776,148.216751]
[324.563538,87.826569]
[327.931976,130.028305]
[327.733307,122.698555]
[-1.000000,-1.000000]
[315.537933,122.612946]
[330.156372,108.193390]
[-1.000000,-1.000000]
[324.572021,87.831558]
[307.545288,61.153728]
[330.380981,132.215057]
[306.976593,197.498596]
[325.477173,148.737686]
[-1.000000,-1.000000]
[350.059845,232.319717]
[330.433289,131.378937]
[324.588837,87.826233]
[296.292114,53.806232]
[-1.000000,-1.000000]
[330.482910,130.917618]
[313.571411,132.065094]
[-1.000000,-1.000000]
[309.804565,211.901657]
[330.131683,108.235779]
[326.433014,157.643463]
[327.634857,139.246017]
[309.046814,202.705795]
[297.212341,49.879276]
[310.920258,65.392586]
[-1.000000,-1.000000]
[329.641235,137.867737]
[322.638672,218.165222]
[309.971405,97.486839]
[318.364960,208.461746]
[242.875137,12.795041]
[309.799805,211.898987]
[242.141846,12.288165]
[-1.000000,-1.000000]
[307.598969,184.034317]
[325.480011,148.779129]
[295.952667,51.135887]
[318.614319,81.045929]
[309.806671,211.900635]
[330.132233,108.235374]
[323.711090,157.190704]
[306.979614,197.500916]
[-1.000000,-1.000000]
[290.747498,204.522903]
[325.480011,148.781250]
[309.806305,211.907455]
[242.163986,12.296646]
[325.233734,148.456116]
[330.398956,132.142487]
[325.554321,148.599319]
[328.773499,110.469818]
[304.045715,151.518967]
[203.473938,10.222216]
[242.184036,12.320678]
[350.025452,232.388580]
[307.621429,61.197361]
[242.184647,12.319603]
[251.118149,26.105675]
[322.637329,218.165085]
[322.098877,73.512177]
[332.415619,200.324539]
[330.025146,108.805054]
[308.685120,142.019165]
[306.973602,197.481094]
[-1.000000,-1.000000]
[293.503143,204.491089]
[330.128906,108.229393]
[350.060699,232.325668]
[241.624390,23.519478]
[328.700165,110.444183]
[219.691452,190.427185]
[330.048431,108.654449]
[439.176422,302.748718]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[297.705597,201.068939]
[242.108932,12.268320]
[237.907791,209.994171]
[282.419556,208.010010]
[344.647644,232.425232]
[227.504868,47.906239]
[264.813782,67.431717]
[-1.000000,-1.000000]
[245.581604,74.199356]
[322.737610,224.796463]
[242.130157,12.281762]
[309.806702,211.907623]
[281.666992,192.405090]
[304.270142,140.299408]
[445.952393,304.378082]
[440.488159,287.577698]
[-1.000000,-1.000000]
[330.129517,108.230072]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[248.185715,155.079529]
[301.045288,209.931488]
[27.040878,177.981522]
[-1.000000,-1.000000]
[264.219727,86.533966]
[291.861420,51.903599]
[271.238434,116.564377]
[260.095581,135.188080]
[308.487518,184.491699]
[282.055511,338.160278]
[267.150574,164.024551]
[-1.000000,-1.000000]
[256.281982,185.034607]
[290.687103,124.242104]
[313.030884,201.386978]
[282.126617,95.472015]
[293.507782,204.488770]
[-1.000000,-1.000000]
[138.263245,184.351410]
[236.183167,174.343445]
[-1.000000,-1.000000]
[226.658722,64.652512]
[252.225235,103.863441]
[309.867462,88.239418]
[295.270630,97.767952]
[470.581268,291.117432]
[228.948929,143.002258]
[221.397049,112.262428]
[242.503937,12.608175]
[346.628601,283.845551]
[155.780823,106.517937]
[547.722046,399.048767]
[191.010696,121.138802]
[183.030350,90.720360]
[397.731323,318.907715]
[293.549530,204.470642]
[240.593369,124.281738]
[547.728027,399.048584]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[302.661438,241.156067]
[207.588516,52.273464]
[440.513306,287.595581]
[370.366241,309.724121]
[228.946823,143.001129]
[440.511993,287.596313]
[197.452774,150.820663]
[280.558777,146.152481]
[217.960800,162.306824]
[202.882172,102.353081]
[-1.000000,-1.000000]
[108.321091,293.711975]
[-1.000000,-1.000000]
[325.641174,147.586243]
[-1.000000,-1.000000]
[155.784943,106.520180]
[179.315002,46.409058]
[194.751144,72.224228]
[332.453918,200.317627]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[245.195297,50.349266]
[176.167908,63.477268]
[346.640717,283.987823]
[179.502411,46.286892]
[515.715515,383.189850]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[346.632477,283.976044]
[-1.000000,-1.000000]
[457.150543,318.740784]
[209.638321,131.969772]
[108.336380,293.761353]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[194.729050,72.215942]
[350.056488,232.335602]
[179.652191,142.047775]
[160.031494,82.347481]
[322.654846,218.160721]
[-1.000000,-1.000000]
[233.044373,94.149834]
[233.017075,94.137878]
[350.053589,232.340042]
[197.447174,150.819122]
[214.198044,82.587036]
[173.250320,111.933388]
[387.396515,342.223541]
