[190.638931,112.384018]
[180.428040,107.540596]
[141.364899,111.404747]
[94.565300,98.697334]
[180.426376,107.544106]
[182.544586,109.307190]
[125.360207,110.708458]
[146.009064,147.678223]
[185.497574,103.630829]
[176.093201,62.838280]
[151.104553,107.503754]
[153.254166,167.600677]
[194.903488,83.331741]
[87.577919,105.138519]
[182.398926,108.671555]
[133.330475,179.196548]
[167.496521,102.638763]
[125.497940,109.485710]
[110.154305,133.924194]
[87.589027,105.140213]
[124.269234,54.437347]
[182.066910,108.536041]
[139.967865,111.213112]
[125.358955,110.716309]
[141.393875,111.507736]
[141.347046,111.446022]
[124.277885,54.469578]
[148.595688,49.404331]
[150.963562,49.793278]
[194.909775,83.337959]
[185.131470,104.220490]
[153.104721,167.565826]
[145.740814,148.767212]
[198.765411,104.289307]
[160.473114,157.792160]
[174.139755,94.711647]
[167.498276,102.642570]
[194.903336,83.327415]
[109.667160,122.827393]
[142.559525,184.858139]
[152.055206,80.169121]
[162.854218,101.826981]
[117.726349,134.776215]
[194.901093,83.342262]
[167.495224,102.639450]
[185.507126,103.631622]
[175.293945,87.452965]
[124.866631,117.305229]
[124.080574,122.239006]
[125.552086,109.082970]
[125.360207,110.708458]
[176.102234,62.839684]
[172.674332,184.809097]
[124.279175,54.483898]
[151.666855,80.128784]
[184.626785,80.090729]
[133.330627,179.196991]
[181.525894,90.907524]
[133.333862,179.200668]
[140.556305,151.254608]
[160.477783,157.788879]
[176.094482,62.878956]
[117.732666,134.775162]
[151.629440,80.127113]
[176.098923,62.855984]
[133.690765,179.319244]
[87.593544,105.149414]
[120.687363,131.180908]
[117.735306,134.787048]
[151.656815,80.135750]
[121.609619,135.593887]
[133.787445,179.423691]
[150.956467,49.754150]
[126.002480,107.595963]
[96.646584,234.419678]
[145.744781,148.765778]
[121.690895,134.926819]
[182.254257,108.550323]
[153.067032,167.512177]
[160.465103,157.785934]
[117.718369,134.777954]
[124.273216,54.462704]
[126.004814,107.596046]
[125.363953,110.686119]
[194.902084,83.337982]
[94.784187,98.876686]
[176.092194,62.862679]
[152.965164,167.492950]
[150.962723,49.758217]
[117.734146,134.778152]
[179.630768,107.219551]
[151.103561,107.508339]
[152.056900,80.170288]
[166.197113,102.254234]
[159.874573,204.745041]
[160.417709,80.111069]
[139.973145,111.210281]
[174.536163,61.668526]
[160.171265,217.142609]
[185.402924,104.597740]
[126.914055,172.981781]
[176.087051,62.867031]
[126.004166,107.588867]
[194.903580,83.336288]
[117.731506,134.783325]
[135.536102,54.753685]
[150.957138,49.806068]
[186.577896,106.267525]
[133.788361,179.425781]
[150.956177,49.750896]
[176.564896,98.387543]
[109.644974,122.940308]
[153.185715,36.003479]
[173.270309,184.453751]
[124.276634,54.459629]
[150.961533,49.795425]
[160.198380,217.105896]
[121.642921,134.622742]
[181.722961,98.193993]
[96.826271,111.492607]
[121.621033,134.403046]
[145.766190,148.771042]
[151.638916,80.130539]
[144.060501,191.844238]
[169.202942,76.017616]
[139.977936,111.210403]
[187.588058,82.806740]
[138.457397,194.485458]
[126.003868,107.590057]
[141.327209,111.455093]
[136.564545,83.881355]
[133.790482,179.428055]
[158.109451,192.132141]
[200.687210,90.702393]
[147.085968,186.945343]
[162.483063,186.697906]
[195.280502,114.132698]
[145.542267,99.804939]
[139.938995,64.986206]
[117.719559,134.779877]
[141.193176,154.611206]
[87.576736,105.141792]
[153.055054,167.507080]
[132.587357,118.281868]
[121.601105,135.669174]
[144.867081,153.353806]
[160.833008,216.734970]
[122.630722,67.079811]
[96.644478,234.427063]
[180.427383,107.538025]
[185.518188,103.638527]
[136.432800,80.663406]
[144.228455,156.784378]
[135.666138,87.121651]
[142.279785,70.474113]
[122.627281,67.082993]
[171.210556,214.396072]
[144.761444,209.311295]
[131.117279,66.779861]
[151.103897,107.500458]
[110.367577,134.064560]
[147.591522,199.330032]
[125.609604,108.736534]
[159.902695,83.919441]
