[193.134750,130.486328]
[180.356934,123.819206]
[148.364471,114.541779]
[90.415321,99.422295]
[180.356369,123.821861]
[182.691330,124.724602]
[133.285599,111.246193]
[152.371124,142.347748]
[187.737411,116.536087]
[181.357941,84.445114]
[156.340332,113.013000]
[158.252502,161.421188]
[205.313766,103.585159]
[86.348221,107.751129]
[182.319794,124.422440]
[133.455368,176.603226]
[167.346283,119.334160]
[132.961548,94.026276]
[106.131470,125.454124]
[86.347679,107.751389]
[133.640167,68.610275]
[182.099945,124.354233]
[146.789642,114.257774]
[133.284302,111.248932]
[148.396088,114.614922]
[148.343765,114.577080]
[133.641327,68.614014]
[162.638107,66.975952]
[164.730209,67.339005]
[205.316299,103.602913]
[188.102692,115.471634]
[158.101135,161.395981]
[152.299484,143.211517]
[201.466034,121.305984]
[163.054031,151.761185]
[174.117767,109.187737]
[167.345856,119.334389]
[205.313171,103.587166]
[110.465492,111.462593]
[143.748276,180.581024]
[159.763931,94.764877]
[163.301407,118.641678]
[125.002495,128.028473]
[205.299500,103.605438]
[167.354446,119.332840]
[187.747467,116.549713]
[176.030701,103.694435]
[132.478210,111.568878]
[131.244659,112.688744]
[133.010376,94.025551]
[133.285599,111.246193]
[181.360107,84.443527]
[175.745605,179.708572]
[133.642471,68.625671]
[159.425110,94.633850]
[185.075821,98.778038]
[133.457367,176.606400]
[181.880844,106.426315]
[133.460464,176.607498]
[147.454803,143.808075]
[163.056702,151.757050]
[181.360016,84.444366]
[125.005096,128.015778]
[159.386246,94.606720]
[181.359177,84.443871]
[133.930817,176.577301]
[86.347633,107.751953]
[128.155380,113.418869]
[124.997261,128.018738]
[159.409302,94.629509]
[133.222321,135.505341]
[134.027130,176.711975]
[164.726837,67.325577]
[133.342468,94.004204]
[96.664337,234.263718]
[152.307541,143.207672]
[133.109955,135.453094]
[182.242004,124.382820]
[158.046661,161.336517]
[163.056763,151.756836]
[124.995522,128.021606]
[133.640976,68.613289]
[133.344391,94.011185]
[133.289520,111.242432]
[205.301865,103.607277]
[90.415802,99.422523]
[181.360321,84.442024]
[157.975677,161.305176]
[164.726105,67.325920]
[124.994347,128.020813]
[179.608353,123.321472]
[156.339111,113.011032]
[159.764252,94.768089]
[165.900818,119.300972]
[161.864792,202.057632]
[167.106384,97.174301]
[146.794830,114.258286]
[180.946655,83.554939]
[160.216461,216.793030]
[187.144760,118.242653]
[126.871666,162.505188]
[181.363205,84.444221]
[133.345123,94.012131]
[205.312088,103.587311]
[125.003143,128.026657]
[146.182587,67.819710]
[164.730179,67.339279]
[189.256531,120.842957]
[134.027039,176.714706]
[164.727463,67.328400]
[177.326859,110.590775]
[110.522736,111.552231]
[168.154083,54.758873]
[176.395599,179.248337]
[133.640930,68.611847]
[164.730103,67.339088]
[160.244965,216.754532]
[133.025696,135.333618]
[182.334305,111.309036]
[95.831367,110.702675]
[133.255295,135.229416]
[152.314819,143.210068]
[159.390076,94.615768]
[144.435318,187.925934]
[174.395706,94.835197]
[146.800049,114.262131]
[189.909164,94.934601]
[138.363922,193.290436]
[133.345932,94.015366]
[148.318161,114.600410]
[144.146912,93.996223]
[134.029419,176.720764]
[161.898483,185.892807]
[205.637192,113.164536]
[149.223907,181.599106]
[166.140656,180.365448]
[197.609192,132.861694]
[151.637955,106.796303]
[151.810287,80.238197]
[124.996857,128.020813]
[147.566940,147.561691]
[86.347977,107.751259]
[158.035461,161.330917]
[137.865387,125.170769]
[133.234711,135.512085]
[151.223282,146.971176]
[160.998215,216.399872]
[131.244553,80.178421]
[96.666687,234.256378]
[180.356018,123.819038]
[187.792892,116.531700]
[144.412292,91.478416]
[150.303421,150.567154]
[142.818756,96.418968]
[152.183411,85.351845]
[131.240662,80.179977]
[172.159454,212.868576]
[144.634995,207.587173]
[139.665436,79.568970]
[156.339890,113.010277]
[106.148094,125.459763]
[148.254028,197.249496]
[133.029999,94.026817]
[164.928238,99.974442]
[158.240311,161.417542]
[157.980515,161.270920]
[118.109261,111.862022]
[110.451561,111.457825]
[144.630951,207.571320]
[163.618240,193.208572]
[71.838318,91.315636]
[92.662445,119.337936]
[159.764969,94.763229]
[187.807266,116.628868]
[167.343262,119.337151]
[205.301270,103.606964]
[163.053741,151.761368]
[158.248047,161.420090]
[163.705032,66.862038]
[132.479401,111.569008]
[165.833344,79.174843]
[106.148094,125.459763]
[124.993736,128.022308]
[169.627960,79.723740]
[136.201416,78.485016]
[194.573944,125.150017]
[144.408386,106.263359]
[90.418007,99.423950]
[144.565002,208.090714]
[164.715622,119.122917]
[181.198471,97.479050]
[133.644012,68.618820]
[194.150406,128.073120]
[133.024597,135.391418]
[159.385056,94.615807]
[144.348282,108.724075]
[137.920090,54.941227]
[112.138794,118.804253]
[144.628143,207.572083]
[133.375336,135.376236]
[142.655884,141.688202]
