[191.340591,112.367226]
[179.469193,108.286926]
[141.678650,110.785110]
[91.356071,101.307060]
[179.466629,108.291344]
[182.065063,109.444206]
[125.800339,108.029182]
[146.474533,147.463974]
[185.713303,102.049507]
[176.561981,62.302151]
[151.090698,107.163246]
[153.453079,167.430267]
[196.897720,80.283943]
[84.725929,108.506256]
[181.678375,108.999687]
[132.808578,179.348633]
[166.544098,104.289902]
[125.891068,108.219070]
[108.482193,134.439362]
[84.730972,108.502220]
[124.423027,54.386135]
[181.432831,108.792587]
[140.304260,110.557350]
[125.799309,108.030609]
[141.707077,110.846794]
[141.658112,110.814484]
[124.430130,54.410339]
[149.884369,48.975079]
[152.105988,49.413002]
[196.903717,80.311714]
[185.286346,102.999664]
[153.310120,167.395935]
[146.250473,148.550659]
[199.331573,102.586067]
[160.034622,157.283752]
[173.155136,94.279129]
[166.545074,104.293808]
[196.899292,80.276367]
[108.976196,121.323410]
[142.601776,184.864807]
[152.646759,80.333412]
[161.583069,103.763947]
[116.871407,134.112000]
[196.889435,80.305351]
[166.542206,104.289688]
[185.720566,102.058578]
[174.692932,86.914764]
[125.097588,108.293396]
[123.835220,109.537949]
[125.938782,108.217308]
[125.800339,108.029182]
[176.572113,62.291183]
[172.620255,184.962173]
[124.427872,54.414330]
[152.251053,80.231773]
[183.936218,78.812309]
[132.810059,179.349930]
[180.719574,89.720695]
[132.811859,179.352188]
[140.628693,150.490631]
[160.039124,157.279938]
[176.567215,62.319695]
[116.874207,134.105103]
[152.202637,80.233582]
[176.570175,62.302998]
[133.197296,179.462509]
[84.733406,108.507721]
[119.983353,130.589706]
[116.867691,134.110413]
[152.238541,80.241478]
[122.538162,136.897614]
[133.342209,179.546570]
[152.096741,49.374199]
[126.299255,108.222649]
[96.747192,234.388351]
[146.255051,148.545868]
[122.480476,136.350220]
[181.574707,108.873680]
[153.273468,167.332260]
[160.035782,157.281525]
[116.866287,134.111267]
[124.426689,54.400906]
[126.301201,108.220894]
[125.804672,108.026619]
[196.891907,80.298264]
[91.428993,101.336609]
[176.564392,62.307629]
[153.157822,167.318100]
[152.103363,49.382885]
[116.868439,134.110992]
[178.606186,107.843300]
[151.088089,107.168365]
[152.647949,80.333397]
[165.188431,104.066437]
[159.939575,204.756027]
[161.189865,80.006126]
[140.308533,110.554489]
