[191.077362,112.318611]
[179.312042,108.309395]
[141.656357,110.775154]
[91.401482,101.334061]
[179.309341,108.313698]
[181.841827,109.452354]
[125.731705,108.027145]
[146.496567,147.466370]
[185.408691,102.171402]
[176.604141,63.143517]
[151.093613,107.161240]
[153.452896,167.422775]
[196.333572,80.806175]
[84.785446,108.534935]
[181.497040,109.018089]
[132.809402,179.337555]
[166.536926,104.341545]
[125.820099,108.219124]
[108.527550,134.465134]
[84.797897,108.538383]
[124.095963,54.385296]
[181.256561,108.805260]
[140.272369,110.555130]
[125.730873,108.028542]
[141.685135,110.836464]
[141.635986,110.803917]
[124.104347,54.409019]
[149.866577,48.973160]
[152.102783,49.411388]
[196.340408,80.835251]
[184.934448,103.098549]
[153.311691,167.388580]
[146.270447,148.553848]
[198.791428,102.657555]
[160.051178,157.281509]
[173.018997,94.373291]
[166.537674,104.345276]
[196.334610,80.798691]
[108.999329,121.331863]
[142.600922,184.859970]
[152.595123,80.360802]
[161.605240,103.797081]
[116.916115,134.124649]
[196.326447,80.827469]
[166.535126,104.341354]
[185.415848,102.179367]
[174.555145,87.230103]
[125.023491,108.293076]
[123.779701,109.533333]
[125.865715,108.218155]
[125.731705,108.027145]
[176.614426,63.130836]
[172.628067,184.952347]
[124.101349,54.413040]
[152.196609,80.253220]
[183.766785,79.451462]
[132.810669,179.338852]
[180.482559,90.012749]
[132.812607,179.341217]
[140.651764,150.499313]
[160.055634,157.277664]
[176.608521,63.163803]
[116.918945,134.117493]
[152.147095,80.254761]
[176.612061,63.144299]
[133.198334,179.451996]
[84.793297,108.536263]
[120.017487,130.598618]
[116.912277,134.122803]
[152.183594,80.262947]
[122.584572,136.906067]
[133.343536,179.536591]
[152.093750,49.372406]
[126.232170,108.221054]
[96.742485,234.381668]
[146.274796,148.548676]
[122.524277,136.360474]
[181.398239,108.883469]
[153.275848,167.324509]
[160.052368,157.279053]
[116.910896,134.123840]
[124.100136,54.399429]
[126.234238,108.219406]
[125.736008,108.024544]
[196.328339,80.820114]
[91.473587,101.363602]
[176.606232,63.149632]
[153.163208,167.310196]
[152.100388,49.381397]
[116.913033,134.123474]
[178.461456,107.863899]
[151.090927,107.166458]
[152.596146,80.360626]
[165.206192,104.118073]
[159.955902,204.757217]
[161.190231,80.276566]
[140.276794,110.552223]
[175.480820,62.343006]
[160.121185,217.287354]
[185.307678,103.364845]
[125.972473,172.422852]
[176.601074,63.164371]
[126.235123,108.219063]
[196.332367,80.812584]
[116.914597,134.122986]
[135.624023,54.041534]
[152.098587,49.426662]
[187.019348,104.709122]
[133.344055,179.538330]
[152.095398,49.374733]
[175.319489,98.777657]
[109.010887,121.425308]
[154.291626,35.612007]
[173.240112,184.543747]
[124.102028,54.396069]
[152.103119,49.417854]
[160.149078,217.259232]
[122.454353,136.099457]
[180.246201,98.186211]
[94.091225,113.520027]
[122.489143,136.080505]
[146.290253,148.556274]
[152.159119,80.260025]
[143.921249,191.867798]
[169.985168,76.306320]
[140.281998,110.554077]
[186.568222,81.194511]
[138.212860,194.819443]
[126.233391,108.222366]
[141.611893,110.812149]
[136.584381,83.478622]
[133.347137,179.541061]
[158.339096,192.107574]
[200.753784,89.546898]
[147.219269,186.733231]
[162.586639,186.697189]
[195.593811,114.257401]
[145.573090,99.520828]
[140.728394,65.019020]
[116.911041,134.124466]
[141.281647,154.380600]
[84.785690,108.535172]
[153.262558,167.320190]
[131.474182,121.329269]
[122.597389,136.985855]
[145.240234,152.979919]
[160.786240,216.931061]
[122.437187,67.009506]
[96.742996,234.371475]
[179.310135,108.308662]
[185.433990,102.181282]
[136.470154,80.417961]
[144.517838,156.866104]
[135.664062,86.744064]
[142.768097,70.618149]
[122.433701,67.013603]
[171.264755,214.408005]
[144.655426,209.411118]
[130.892776,66.547272]
[151.092682,107.157204]
[108.703667,134.543839]
[147.584854,199.586258]
[125.886238,108.218475]
[160.131516,84.197960]
[153.438339,167.419373]
[153.173508,167.274887]
[113.216774,124.228745]
[108.987839,121.342407]
[144.654541,209.405670]
[160.674057,199.084061]
[68.246780,87.687149]
[86.744438,117.640961]
[152.596161,80.358574]
[185.501022,102.140823]
[166.531158,104.345367]
[196.322464,80.845032]
[160.051285,157.281036]
[153.448471,167.423294]
[150.968033,48.916046]
[125.026009,108.293266]
[154.753586,62.879539]
[108.703667,134.543839]
[116.912704,134.121185]
[158.385956,63.692516]
[127.304276,65.319870]
[191.819748,107.997437]
[137.510254,99.902817]
[91.509811,101.372963]
[144.651031,209.860687]
[163.719650,104.142326]
[179.067215,78.876846]
[124.108459,54.414303]
[191.639511,110.282990]
[122.474098,136.228958]
[152.152344,80.257019]
[137.454590,103.475922]
[127.575249,39.610775]
[107.724426,125.715858]
[144.653168,209.406586]
[122.574059,136.370392]
[136.999237,149.696915]
[140.756622,65.482803]
[122.613945,137.082535]
[169.001389,79.975021]
[85.003281,106.569061]
[140.768646,167.369949]
[109.791794,123.596573]
[170.236160,210.473785]
[151.092484,107.157967]
[92.365715,113.474007]
[172.739578,184.940674]
[162.305496,87.716293]
[125.830223,108.219940]
[174.284897,198.193649]
[138.931580,197.994049]
[175.409058,62.350342]
[194.307205,167.376129]
[138.068192,156.074722]
[174.275803,198.197433]
[89.715477,117.607841]
[166.732849,204.354706]
[153.453888,167.423126]
[181.677078,216.447159]
[91.550095,101.397102]
[185.423218,102.167961]
[174.274750,198.200256]
[136.309921,77.322296]
[152.548309,193.559692]
[122.442398,67.015396]
[159.639740,75.731964]
[160.284302,217.126724]
[112.840851,127.727753]
[116.913605,134.121201]
[137.662735,91.752289]
[144.653763,209.400436]
[152.097717,49.426113]
[122.558708,136.165421]
[153.410339,167.408905]
[195.017334,91.383301]
[143.770096,204.270126]
[146.085709,148.524857]
[144.201645,88.725739]
[181.033554,83.875832]
[161.486755,94.419937]
[167.686569,93.352448]
[151.715744,64.584076]
[138.936920,203.128326]
[122.431908,67.022568]
[171.528107,185.174973]
[126.233253,108.223145]
[200.618668,116.998055]
[141.554077,162.979584]
[143.173553,180.653397]
[173.603256,77.987930]
[116.913666,134.125381]
[68.213211,87.657196]
[134.876465,159.810928]
[196.331589,80.812241]
[160.107986,217.331741]
[158.675186,66.830826]
[79.862816,87.884415]
[176.612137,63.157185]
[122.443398,67.016525]
[94.706795,216.424179]
[159.488464,196.015533]
[144.648438,209.843430]
[135.139465,196.570511]
[84.851982,108.521500]
[174.276779,198.198654]
[153.255493,167.301224]
[84.826653,108.551399]
[68.218185,87.657921]
[68.203445,87.653908]
[136.523651,155.966095]
[160.054474,157.277893]
[125.028564,108.291023]
[176.602371,63.167221]
[142.759979,70.605835]
[133.229706,127.923416]
[174.293045,215.214600]
[148.800705,91.195862]
[142.949738,195.334549]
[147.803177,167.511276]
[142.491730,230.471848]
[124.095764,54.402088]
[91.427948,101.342606]
[194.790741,111.473885]
[141.169220,66.417847]
[116.909508,134.126190]
[173.234909,184.548294]
[-1.000000,-1.000000]
[144.659637,209.862473]
[91.400848,101.332848]
[180.381088,108.515808]
[91.512108,101.378502]
[171.536072,185.165604]
[153.455170,167.425735]
[96.518707,116.403374]
[179.310287,108.310524]
[162.601151,186.717270]
[142.490646,230.473984]
[166.307297,104.316376]
[174.282822,198.194595]
[68.208878,87.653961]
[126.375122,157.056900]
[155.902603,70.241943]
[167.046371,207.682678]
[138.520355,168.064423]
[152.594574,80.354866]
[134.717621,90.533775]
[116.917076,134.123199]
[150.962646,48.901634]
[158.217194,237.217575]
[150.968109,48.916149]
[144.651306,209.856125]
[142.488464,230.469147]
[142.754913,131.772430]
[196.441681,108.202034]
[133.254822,179.475098]
[145.554520,195.796677]
[124.112823,54.406517]
[163.146942,145.145844]
[149.861435,48.982670]
[124.096008,54.385311]
[133.340210,179.528641]
[151.412521,187.855164]
[133.346069,179.540619]
[180.691360,216.498199]
[194.313232,167.386627]
[165.806259,104.342552]
[146.911072,181.810654]
[198.766418,116.055847]
[153.219955,237.149796]
[166.327637,86.582436]
[141.608917,110.824715]
[174.730194,219.862747]
[173.234909,184.551590]
[160.097992,217.346191]
[117.438034,126.598404]
[133.337006,179.525757]
[136.553619,97.483711]
[196.345413,80.823318]
[160.096680,217.345612]
[161.634827,142.607727]
[-1.000000,-1.000000]
[148.818329,36.657528]
[194.310196,167.373779]
[184.097214,181.784973]
[116.916039,134.123688]
[163.650055,45.282360]
[124.107674,54.409683]
[94.710304,216.422791]
[131.695343,160.123413]
[140.285126,110.562462]
[160.365051,70.715591]
[148.139847,194.231262]
[129.255280,158.546616]
[94.707199,216.425049]
[117.686562,194.850296]
[150.965729,48.914944]
[116.912277,134.122803]
[124.108070,54.414623]
[171.531387,185.201248]
[150.982681,48.908848]
[142.488464,230.469147]
[194.314011,167.381516]
[108.668190,134.544403]
[148.289139,223.957825]
[123.809242,161.482880]
[167.225754,169.651306]
[173.237701,184.543854]
[131.961487,198.727631]
[149.861740,48.980190]
[96.749146,234.370102]
[188.187180,178.922577]
[-1.000000,-1.000000]
[108.985565,121.294807]
[124.102554,54.420261]
[96.744392,234.371964]
[166.606903,43.643909]
[132.814407,179.343262]
[89.093216,123.987953]
[159.780334,90.873871]
[122.431450,67.022743]
[132.265213,169.526138]
[-1.000000,-1.000000]
[115.728874,191.069839]
[174.280411,198.195099]
[123.236916,159.592545]
[152.145721,182.914764]
[124.111145,54.421616]
[-1.000000,-1.000000]
[145.228516,121.907631]
[182.321136,42.613831]
[119.046600,190.627289]
[91.393768,101.332153]
[141.610565,110.831039]
[94.708839,216.423050]
[108.802368,202.802322]
[160.786804,216.933136]
[174.277054,198.198456]
[177.465103,211.117355]
[104.801498,205.818649]
[68.243546,87.684853]
[128.612213,225.313370]
[196.324356,80.833824]
[174.274673,198.199890]
[194.315796,167.390167]
[-1.000000,-1.000000]
