[58.391891,398.037567]
[100.414528,238.456375]
[827.397278,297.396088]
[639.785156,207.854752]
[427.132599,152.159378]
[411.281433,153.463074]
[427.139923,152.174667]
[-1.000000,-1.000000]
[657.960022,348.934631]
[598.254517,251.655182]
[827.397461,297.405182]
[100.468063,238.484406]
[374.296021,242.441757]
[408.192993,193.452332]
[440.732452,152.414185]
[664.438293,151.284958]
[473.632812,185.642670]
[627.876953,258.067383]
[397.629395,184.553177]
[665.109009,149.749985]
[779.746277,135.030685]
[677.308105,141.324799]
[397.610168,184.540207]
[440.856781,152.428711]
[411.272827,155.993057]
[804.612366,175.374771]
[411.274597,155.998459]
[627.975037,332.913635]
[473.640717,185.641342]
[534.421936,90.568336]
[473.631683,185.639572]
[411.260712,153.850998]
[662.930054,47.975700]
[642.411438,292.580292]
[627.877808,258.052124]
[145.922546,220.592865]
[525.042114,91.647766]
[397.602448,184.556915]
[677.176331,35.823620]
[411.277893,152.264816]
[626.721497,345.340759]
[360.373169,235.545746]
[427.134216,152.173798]
[665.121155,149.767838]
[660.974365,31.049809]
[677.302307,141.322464]
[626.722595,345.336029]
[827.397461,297.405182]
[440.866180,152.414429]
[271.882507,246.927750]
[397.600311,184.553391]
[571.797607,244.226135]
[784.103210,322.362946]
[493.986755,240.435211]
[118.493507,177.781662]
[6.602188,261.777161]
[802.519531,140.941299]
[735.731323,120.759575]
[543.164612,225.818085]
[763.109619,363.560944]
[579.739746,69.280464]
[496.794647,149.593430]
[802.532410,140.945923]
[440.856232,152.441299]
[635.863953,148.113373]
[523.369995,91.526917]
[657.952515,37.028671]
[468.201843,195.691589]
[772.899536,360.507568]
[115.380638,337.402649]
[827.396423,297.405701]
[411.267426,154.017914]
[642.424377,292.594238]
[518.845337,127.373878]
[664.442444,151.289154]
[662.809570,48.014912]
[456.015137,152.942780]
[673.360840,168.925186]
[409.013184,113.141678]
[579.722534,69.279922]
[194.587875,276.843262]
[664.438232,151.284286]
[145.948456,220.591476]
[-1.000000,-1.000000]
[665.106323,149.765701]
[409.253571,92.574066]
[644.330750,326.490997]
[427.015015,152.160355]
[735.727905,120.760254]
[764.570435,332.230896]
[784.857544,102.772034]
[420.187164,152.207672]
[160.384308,211.504669]
[131.788574,225.918808]
[677.182129,35.808487]
[131.786194,225.918869]
[251.785767,149.299698]
[440.731537,152.403214]
[663.963196,33.994156]
[633.371399,154.095963]
[524.213135,91.528549]
[836.487427,301.565338]
[420.109375,151.623108]
[525.966675,106.942123]
[455.126190,149.870148]
[534.438904,90.580849]
[516.831604,122.063782]
[519.055603,106.891769]
[518.925354,124.215668]
[195.714752,167.849594]
[235.019867,196.727661]
[128.929230,345.954681]
[823.735535,297.505890]
[689.430054,353.529602]
[824.149719,292.188660]
[457.748444,156.949493]
[149.103500,203.507278]
[460.352570,91.580292]
[662.896179,48.014286]
[827.405884,297.624176]
[677.317505,140.989914]
[456.066406,179.606354]
[729.641357,416.589508]
[145.930542,220.594803]
[501.030762,120.178375]
[827.395325,297.392853]
[769.764465,89.602455]
[500.283234,120.197044]
[498.055817,54.060230]
[662.905334,48.034035]
[199.312042,245.836334]
[119.670982,210.913208]
[664.358459,152.079971]
[128.005035,338.899506]
[701.435425,143.897675]
[644.331665,326.496307]
[460.504181,92.048958]
[665.104980,149.766724]
[640.678162,264.020874]
[722.046814,353.952545]
[677.178223,35.827682]
[669.941956,23.031006]
[780.283630,358.857941]
[787.434326,106.063988]
[661.339783,75.589302]
[550.987183,150.251892]
[598.258423,251.659607]
[823.477844,161.905060]
[633.394897,58.521805]
[809.651611,154.868790]
[513.304932,121.321968]
[677.238525,141.899506]
[819.051941,391.937073]
[577.069580,87.137123]
[100.410370,238.447571]
[550.978699,150.248474]
[632.548706,72.496803]
[662.883911,47.921223]
[653.556213,363.013184]
[412.761536,179.206146]
[530.976562,107.027344]
