[58.433456,398.049225]
[91.394867,257.653503]
[828.227356,298.785889]
[645.975464,225.774658]
[427.350555,152.161346]
[411.511108,153.370331]
[427.367493,152.176987]
[-1.000000,-1.000000]
[657.996460,348.935822]
[610.424683,254.774597]
[828.225647,298.788879]
[91.449547,257.676025]
[374.488617,242.333252]
[408.312592,193.426437]
[441.132446,152.391464]
[664.626587,152.446732]
[473.799835,185.688263]
[629.573120,260.182129]
[397.818176,184.520111]
[665.196655,150.643326]
[803.433838,181.267914]
[677.446167,141.459595]
[397.795990,184.507614]
[441.136963,152.382233]
[411.520996,155.933624]
[831.579163,219.535782]
[411.523682,155.939056]
[627.999329,332.921906]
[473.809570,185.688354]
[534.457520,90.533646]
[473.798950,185.686752]
[411.517548,153.782074]
[662.943542,47.952343]
[642.414917,292.585114]
[629.577759,260.172729]
[138.194489,232.741943]
[525.069214,91.651093]
[397.789001,184.524887]
[677.196777,35.817909]
[411.510986,152.226791]
[626.742493,345.354340]
[360.592560,235.449554]
[427.352356,152.178284]
[665.189819,150.657852]
[660.968567,31.029284]
[677.440979,141.455750]
[626.743408,345.349304]
[828.225647,298.788879]
[441.145538,152.371902]
[269.941559,246.874207]
[397.786652,184.520660]
[576.629089,247.547791]
[784.167725,322.267670]
[494.190216,240.629410]
[110.858925,189.901962]
[6.531848,261.761292]
[825.789307,187.190552]
[759.218140,160.066620]
[546.837341,227.350494]
[763.217773,363.581360]
[579.761780,69.289818]
[496.815826,149.584595]
[825.801697,187.189163]
[441.135590,152.395020]
[639.773315,160.409485]
[523.376038,91.583633]
[657.936829,37.008507]
[468.306244,195.725662]
[772.917908,360.608826]
[115.168327,337.499756]
[828.224182,298.787109]
[411.511261,153.957672]
[642.428101,292.600098]
[518.871582,127.366386]
[664.630371,152.440277]
[662.812927,47.988110]
[455.311188,152.918137]
[687.381226,189.841492]
[409.162689,113.164169]
[579.745178,69.287888]
[194.603363,276.830811]
[664.626038,152.445511]
[138.224976,232.737976]
[-1.000000,-1.000000]
[665.176880,150.655807]
[409.408386,92.588898]
[644.344971,326.514771]
[427.341858,152.170731]
[759.217407,160.065460]
[764.580750,332.228668]
[809.940491,152.552231]
[420.456390,152.232986]
[153.412552,222.151337]
[118.675224,238.441467]
[677.203064,35.803513]
[118.672562,238.441299]
[249.572586,149.753769]
[441.025940,152.380569]
[663.971497,33.978653]
[640.957642,167.056076]
[524.218811,91.569962]
[837.627441,304.082367]
[420.415192,151.679413]
[526.011719,106.937180]
[454.280487,149.838699]
[534.473572,90.545448]
[516.854797,122.062775]
[519.088623,106.879677]
[518.957886,124.205383]
[186.478424,173.170776]
[237.073868,195.779709]
[128.970245,345.934265]
[824.528625,298.732544]
[689.423950,353.514618]
[824.260620,292.517548]
[458.058105,156.917435]
[141.524918,215.387589]
[460.531860,91.621445]
[662.900024,47.986874]
[828.266235,299.090179]
[677.361633,141.105804]
[456.176086,179.590576]
[729.650879,416.579620]
[138.201630,232.743073]
[501.054962,120.132805]
[828.222900,298.778412]
[793.075989,137.805206]
[500.351929,120.153221]
[498.082794,54.055489]
[662.913818,48.007622]
[199.312103,245.844223]
[107.443817,223.438370]
[664.583740,153.339767]
[128.041306,338.886230]
[708.519165,181.011017]
[644.345703,326.520447]
[460.673523,92.093521]
[665.176086,150.656128]
[640.718323,264.036926]
[722.073486,353.956238]
[677.198975,35.822872]
[669.962036,23.024498]
[780.233154,359.034180]
[812.078796,156.175125]
[661.312561,75.543167]
[551.038330,150.259567]
[610.428589,254.777878]
[848.576660,207.232681]
[633.384766,58.543991]
[833.728271,200.696640]
[513.316040,121.329872]
[677.325317,142.057678]
[819.040771,391.948944]
[577.095154,87.163887]
[91.394592,257.643860]
[551.015686,150.255371]
[632.573853,72.521759]
[662.886780,47.903126]
[653.574463,363.011780]
[413.230042,179.185745]
[531.004150,107.024376]
[730.059814,378.965607]
[752.162537,328.493652]
[727.860962,433.257812]
[142.210236,341.622803]
[-1.000000,-1.000000]
[523.377930,91.579147]
[441.135590,152.395020]
[766.296387,169.951523]
[168.940018,324.800720]
[816.787842,143.873932]
[815.218384,188.368088]
[736.572388,324.730835]
[450.338226,198.546341]
[449.877441,319.521912]
[-1.000000,-1.000000]
[627.959167,358.956970]
[525.066772,91.650230]
[824.212524,292.376007]
[803.392090,181.226151]
[850.860962,232.084183]
[816.772705,143.908768]
[516.706665,126.148560]
[509.956635,67.014671]
[-1.000000,-1.000000]
[736.579041,324.725220]
[538.002808,107.008812]
[664.637756,153.564926]
[677.355225,141.104614]
[449.332520,322.637573]
[524.204468,91.531723]
[659.015991,64.013374]
[509.741272,236.904587]
[677.212708,35.800838]
[626.426941,362.801300]
[523.382935,91.581062]
[738.916016,343.925690]
[8.255804,287.107635]
[500.358490,120.148071]
[831.582886,219.542984]
[736.576843,324.725494]
[194.592117,276.819244]
[664.626831,152.444305]
[653.853821,292.337677]
[565.996216,68.939301]
[653.853699,292.291107]
[115.159096,337.498840]
[677.379333,141.115845]
[118.345787,350.877625]
[662.923767,47.994827]
[-1.000000,-1.000000]
[520.902344,122.131531]
[-1.000000,-1.000000]
[374.490112,242.337494]
[780.022461,359.197540]
[464.910309,114.239548]
[527.914001,66.362968]
[850.864014,232.109940]
[684.671692,193.349579]
[114.994255,185.758484]
[644.344788,326.519196]
[828.396118,299.832703]
[762.132141,164.266678]
[663.351807,47.162670]
[190.587433,319.940796]
[632.192200,87.777588]
[157.955109,351.646118]
[494.191498,240.609695]
[834.859558,241.489212]
[727.864868,433.246979]
[852.628113,230.944260]
[662.998108,21.015402]
[560.453064,149.545380]
[708.707764,361.939575]
[516.862183,121.617226]
[697.418640,143.354797]
[663.361633,47.153027]
[32.013046,369.956635]
[662.851746,48.009384]
[559.370117,149.023361]
[784.188293,322.278168]
[460.607666,91.916794]
[780.230713,358.994843]
[120.544891,354.677216]
[663.359436,47.147923]
[784.882507,318.946716]
[677.359070,141.103790]
[432.861115,407.574341]
[168.771545,301.123962]
[374.490356,242.333954]
[37.470345,359.496368]
[580.217896,68.981941]
[171.348358,330.024445]
[85.306038,205.998383]
[-1.000000,-1.000000]
[12.045520,308.899719]
[525.049683,115.065536]
[524.032349,91.660347]
