[58.521595,398.104858]
[83.290367,240.489304]
[802.264771,303.849182]
[627.712280,201.615479]
[426.942993,152.233276]
[411.247589,153.424271]
[426.940826,152.239090]
[598.758789,212.697311]
[657.921082,348.987213]
[583.774414,250.674210]
[802.266907,303.842773]
[83.342064,240.519760]
[374.860382,242.689667]
[407.971436,193.444473]
[440.253387,152.416962]
[659.608154,152.022095]
[473.503632,185.673279]
[628.193420,258.207581]
[397.453461,184.609055]
[659.382019,151.253922]
[754.887817,201.214462]
[676.376709,140.868729]
[397.434204,184.597473]
[440.258118,152.414749]
[411.371765,155.945877]
[782.970642,242.663940]
[411.370544,155.955093]
[627.907593,332.991760]
[473.512909,185.674179]
[534.498718,90.606171]
[473.502838,185.672272]
[411.302734,153.761505]
[662.885193,48.020817]
[642.328369,292.617706]
[628.192566,258.181946]
[138.408371,224.906830]
[525.029602,91.671440]
[397.434326,184.606003]
[677.157715,35.898254]
[411.282440,152.203720]
[626.665649,345.381409]
[361.544312,234.218979]
[426.940186,152.239563]
[659.382507,151.256256]
[660.927734,31.096821]
[676.366089,140.868134]
[626.666687,345.374115]
[802.266724,303.842743]
[440.269135,152.413437]
[267.971893,247.273575]
[397.434143,184.603027]
[549.261230,246.752655]
[783.782410,315.789459]
[493.438843,239.965607]
[116.134659,170.903290]
[6.510293,261.872620]
[786.533203,214.091766]
[715.280396,147.092758]
[528.658325,224.282318]
[762.990601,363.622650]
[579.669922,69.324860]
[496.812866,149.566635]
[786.540039,214.091827]
[440.260468,152.414505]
[631.216003,140.536987]
[523.431885,91.600204]
[657.921936,37.089417]
[468.079681,195.703110]
[772.892578,360.736786]
[114.867233,337.627991]
[802.268799,303.840057]
[411.261047,153.968430]
[642.343201,292.631866]
[518.797119,127.445374]
[659.610107,152.010345]
[662.793579,48.042355]
[453.806793,153.024170]
[669.603516,163.048004]
[408.834839,113.827507]
[579.654846,69.326866]
[194.606430,276.930664]
[659.610046,152.020035]
[138.418152,224.908875]
[-1.000000,-1.000000]
[659.383667,151.249313]
[409.065613,92.556023]
[644.270447,326.554016]
[426.934326,152.239502]
[715.284912,147.087036]
[763.329407,333.534760]
[768.042175,163.836838]
[420.133087,152.308167]
[146.296249,217.961594]
[116.628838,226.145309]
[677.165344,35.882401]
[116.608246,226.143860]
[255.055054,154.204727]
[440.260101,152.413788]
[663.931641,34.083076]
[590.119080,156.050888]
[524.184570,91.627991]
[808.086243,310.552795]
[420.075623,151.744736]
[525.924438,106.995010]
[452.727203,149.948822]
[534.503601,90.617043]
[516.767090,122.137535]
[518.952271,106.939667]
[518.887207,124.238197]
[206.674545,173.276932]
[242.487122,211.980682]
[128.969238,346.022522]
[800.326965,303.710449]
[689.312012,353.541992]
[774.559448,275.280823]
[457.717651,156.963058]
[139.852173,208.354950]
[460.218018,91.602966]
[662.856689,48.048382]
[807.754211,304.336212]
[676.390015,140.477844]
[455.879700,179.640030]
[729.596375,416.537567]
[138.415833,224.908691]
[501.020477,120.201843]
[802.274658,303.830048]
[741.322083,145.520081]
[500.400970,120.214470]
[498.072632,54.177040]
[662.858032,48.072014]
[199.330231,246.154755]
[107.214966,209.374084]
[660.269592,152.469391]
[127.959503,338.990112]
[694.294006,150.126801]
[644.270874,326.560028]
[460.342346,92.031052]
[659.383240,151.248825]
[641.250183,264.107025]
[721.934326,354.015076]
[677.166382,35.907150]
[669.927490,23.086561]
[780.392700,359.404266]
[771.957703,168.259781]
[661.322815,75.471962]
[551.407959,150.270676]
[583.780212,250.672272]
[801.648376,199.898087]
[633.330017,58.516651]
[785.737732,198.044952]
[513.267578,121.406090]
[676.183105,141.173401]
[818.862488,391.995911]
[576.974487,87.340698]
[83.287247,240.478958]
[551.388794,150.264725]
[632.494141,72.548798]
[662.843994,47.963696]
[653.528992,363.065338]
[413.501129,179.263596]
[530.902100,107.078712]
[729.988831,379.027588]
[751.328369,329.003174]
[727.820801,433.260834]
[142.208466,341.660400]
[808.300964,286.724518]
[523.419434,91.602707]
[440.260468,152.414505]
[721.743896,160.785706]
[168.941986,324.885529]
