[58.510593,398.066406]
[84.491142,257.887085]
[828.159302,298.401672]
[645.193237,222.033646]
[427.454803,152.134949]
[411.637604,153.392883]
[427.464294,152.149261]
[-1.000000,-1.000000]
[658.093628,348.930511]
[608.282959,254.346115]
[828.158325,298.404358]
[84.529060,257.919952]
[374.750000,242.181122]
[408.409668,193.409363]
[441.306061,152.394592]
[664.785156,152.290985]
[473.964294,185.696808]
[629.176208,259.529602]
[397.955048,184.485901]
[665.308594,150.604568]
[797.540894,172.508118]
[677.499084,141.479248]
[397.930115,184.474899]
[441.323273,152.384186]
[411.651276,155.922134]
[819.785950,212.244690]
[411.653992,155.927795]
[628.107727,332.914764]
[473.975555,185.697174]
[534.529480,90.553566]
[473.962891,185.695007]
[411.633057,153.782990]
[663.064636,47.974781]
[642.506714,292.596161]
[629.180664,259.521362]
[135.592102,233.167725]
[525.174500,91.657555]
[397.921051,184.491364]
[677.303955,35.824860]
[411.630585,152.229492]
[626.844116,345.343933]
[361.077423,235.202682]
[427.456116,152.150879]
[665.302979,150.618256]
[661.103027,31.052420]
[677.493774,141.475876]
[626.845276,345.339020]
[828.158325,298.404358]
[441.326385,152.374573]
[269.730286,247.127655]
[397.919281,184.487808]
[576.186462,246.926529]
[784.288879,322.315521]
[494.329285,240.638855]
[108.032402,187.433502]
[6.626228,261.761780]
[818.650452,179.120956]
[755.544678,152.901840]
[546.546143,227.173935]
[763.255737,363.575775]
[579.863464,69.283127]
[496.909790,149.584305]
[818.663208,179.121155]
[441.322693,152.396805]
[639.541565,158.837631]
[523.452454,91.576225]
[658.081177,37.039299]
[468.442078,195.721497]
[773.054443,360.564606]
[115.172913,337.526886]
[828.156799,298.403473]
[411.642731,153.948669]
[642.519836,292.610901]
[518.992065,127.394241]
[664.788635,152.285004]
[662.917969,48.017941]
[455.864716,152.934082]
[685.193726,186.282745]
[409.394836,113.140152]
[579.844604,69.280777]
[194.694794,276.850830]
[664.784729,152.290298]
[135.617966,233.165390]
[-1.000000,-1.000000]
[665.290894,150.616150]
[409.601196,92.546089]
[644.435730,326.492371]
[427.427338,152.142700]
[755.543579,152.901230]
[764.651123,332.227448]
[805.626221,143.330765]
[420.537384,152.202576]
[149.242477,223.392334]
[111.567268,237.280884]
[677.309387,35.809261]
[111.565598,237.280853]
[250.503738,149.837631]
[441.261566,152.385574]
[664.106934,34.005386]
[640.101196,165.142334]
[524.302002,91.564201]
[838.548279,303.629578]
[420.494202,151.634094]
[526.113342,106.949432]
[454.817474,149.843918]
[534.545654,90.564629]
[516.971924,122.081520]
[519.183594,106.895432]
[519.077576,124.235054]
[188.080856,173.121521]
[238.828400,198.537231]
[129.050781,345.947632]
[824.365112,298.390900]
[689.490906,353.523254]
