[343.481293,195.723862]
[264.770203,122.524704]
[153.690704,149.341278]
[-1.000000,-1.000000]
[297.912140,15.867549]
[320.031799,-1.547827]
[311.721405,272.424164]
[286.984070,13.426043]
[365.375183,-15.044138]
[318.533997,5.659167]
[-1.000000,-1.000000]
[315.702820,28.263227]
[298.320557,-7.253872]
[337.200989,-10.625410]
[303.637878,15.934345]
[272.938416,2.900795]
[298.320374,-7.251102]
[-1.000000,-1.000000]
[319.978363,-1.383671]
[307.114349,61.283913]
[298.472626,15.713443]
[334.034760,237.108658]
[357.192413,-8.702721]
[334.071045,236.874817]
[298.323792,-7.234655]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[298.320374,-7.249565]
[337.286346,-10.783445]
[-1.000000,-1.000000]
[336.927490,-10.774088]
[319.973663,-1.843204]
[346.198181,182.283844]
[281.661469,17.658716]
[298.319092,-7.254597]
[64.368126,249.904175]
[346.192993,182.277832]
[483.860718,139.044586]
[480.270569,128.433563]
[298.320190,-7.257469]
[379.948883,376.066772]
[25.594645,246.374985]
[-1.000000,-1.000000]
[25.600502,246.365631]
[64.133003,249.906967]
[303.638458,15.935087]
[274.879150,306.678650]
[48.148930,248.484299]
[294.207031,80.781090]
[53.772835,248.393738]
[343.480865,195.733673]
[494.956909,232.336487]
[-1.000000,-1.000000]
[319.949951,-1.761459]
[311.697083,51.871277]
[274.999023,-8.018013]
[347.586853,1.452014]
[-1.000000,-1.000000]
[458.552704,310.316589]
[165.257858,266.850006]
[296.070984,135.884247]
[379.947968,376.068146]
[315.701904,28.262035]
[451.627411,326.853455]
[337.261383,-10.902573]
[-1.000000,-1.000000]
[480.272430,128.436737]
[458.269989,309.644592]
[311.718658,272.422272]
[349.360504,252.909409]
[458.271545,309.646881]
[330.700226,-15.643625]
[363.940704,380.425140]
[-1.000000,-1.000000]
[294.708649,80.418808]
[224.548782,293.653198]
[319.259430,4.313133]
[483.827942,135.739502]
[284.875458,21.382240]
[-1.000000,-1.000000]
[296.271881,135.932281]
[307.278320,60.738274]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[377.783356,363.762390]
[235.388138,78.348450]
[-1.000000,-1.000000]
[270.450317,14.892005]
[242.621323,298.089722]
[458.894226,217.460068]
[495.853363,247.196289]
[334.035217,237.105865]
[270.057129,12.728374]
[358.617737,6.132133]
[303.645935,15.941215]
[439.785706,327.172577]
[488.579956,254.479858]
[229.221634,82.696815]
[255.432419,61.388412]
[308.665192,138.222122]
[458.884827,311.287292]
[-1.000000,-1.000000]
[25.579639,246.372025]
[240.384399,76.285591]
[264.770203,122.524483]
[483.858704,139.048462]
[466.909210,219.689621]
[348.362183,-8.598221]
[358.620026,6.130488]
[324.718384,140.350250]
[-1.000000,-1.000000]
[187.420044,279.519806]
[356.560913,199.580490]
[170.702225,269.995667]
[-1.000000,-1.000000]
[220.392548,87.820969]
[467.654663,219.906296]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[153.693375,149.341431]
[440.115051,246.683243]
[466.191345,121.180946]
[333.476349,316.902039]
[494.723572,231.970764]
[274.889221,306.681885]
