[355.117676,208.876251]
[274.135803,138.232574]
[160.823578,162.825729]
[-1.000000,-1.000000]
[321.944458,40.668373]
[337.421021,-10.804075]
[324.472229,293.958557]
[310.135468,38.828434]
[-1.000000,-1.000000]
[331.610260,28.284653]
[-1.000000,-1.000000]
[339.878052,52.595634]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[328.511932,40.944584]
[313.465790,26.728550]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[340.824066,12.276148]
[331.479126,81.848846]
[322.683075,40.492348]
[344.912933,251.988327]
[-1.000000,-1.000000]
[344.908661,251.785416]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[341.132782,10.425282]
[357.683197,197.161072]
[306.832764,40.912632]
[-1.000000,-1.000000]
[41.613449,260.347412]
[357.677124,197.157822]
[503.889496,147.225632]
[500.168732,136.617615]
[-1.000000,-1.000000]
[392.147217,381.028595]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[15.759979,256.525818]
[40.653351,260.145233]
[328.510559,40.944153]
[315.902435,341.548096]
[-1.000000,-1.000000]
[312.442871,102.273247]
[41.303764,260.504639]
[355.110382,208.887253]
[513.381470,239.843948]
[-1.000000,-1.000000]
[330.168365,-8.477776]
[335.056091,76.085098]
[319.139557,13.553346]
[342.964722,-3.004801]
[-1.000000,-1.000000]
[449.566437,315.943787]
[172.629608,288.089325]
[305.068634,150.498169]
[392.145508,381.031708]
[339.878052,52.594540]
[442.328003,334.762054]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[500.170837,136.619995]
[449.210632,315.167267]
[324.468689,293.955688]
[358.206787,265.166473]
[449.212463,315.169922]
[-1.000000,-1.000000]
[375.485260,386.162262]
[-1.000000,-1.000000]
[314.439362,100.866234]
[-1.000000,-1.000000]
[335.609955,20.027332]
[503.809174,144.004227]
[303.298584,49.056259]
[-1.000000,-1.000000]
[305.298035,150.544815]
[333.257477,78.803726]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[389.842041,369.452271]
[160.540955,158.631577]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[276.864014,323.717560]
[-1.000000,-1.000000]
[514.274231,254.798691]
[344.912415,251.984863]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[328.523712,40.951370]
[427.535583,335.326202]
[506.631531,262.598633]
[282.379028,76.304527]
[266.822449,82.915611]
[324.265991,153.049332]
[449.946350,317.070190]
[-1.000000,-1.000000]
[17.203775,256.756409]
[265.985657,84.796486]
[274.135590,138.232452]
[503.888489,147.229889]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[348.548065,153.049622]
[-1.000000,-1.000000]
[194.644531,299.925598]
[367.873322,212.465698]
[179.890320,291.933197]
[-1.000000,-1.000000]
[315.894379,46.387909]
[465.990143,225.061844]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[160.825562,162.825790]
[-1.000000,-1.000000]
[485.834106,129.416870]
[390.678497,375.652771]
[513.143250,239.500092]
[315.933044,341.572174]
[277.952667,147.720886]
[339.758789,64.500465]
[-1.000000,-1.000000]
[291.351440,146.604233]
[285.469025,149.966721]
[180.013763,291.994629]
[209.011581,305.639496]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[294.950745,329.334991]
[-1.000000,-1.000000]
[367.885559,212.470551]
[496.673340,232.284637]
[-1.000000,-1.000000]
[369.006744,212.567352]
[374.393311,147.819992]
[353.537384,262.847382]
[-1.000000,-1.000000]
[226.890442,229.101700]
[-1.000000,-1.000000]
[311.600037,298.450287]
[339.877350,52.597347]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[285.571899,230.332092]
[-1.000000,-1.000000]
[362.380524,248.173019]
[321.798767,40.700340]
[324.470276,293.957947]
[265.317810,78.623062]
[392.150970,381.018066]
[319.264374,27.377544]
[362.376434,248.171326]
[-1.000000,-1.000000]
[460.287689,130.681427]
[309.949768,183.549698]
[342.573608,28.538158]
[381.743256,395.433533]
[356.184753,249.133560]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[462.809082,129.846527]
[332.446808,18.198591]
[-1.000000,-1.000000]
[273.045319,79.873619]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[306.389435,227.368256]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[390.687042,375.684540]
[265.979828,84.799477]
[339.877014,52.599686]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[377.683441,146.973831]
[276.850433,323.720093]
[458.434479,224.331039]
[310.015778,183.634293]
[315.897125,46.386829]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[348.568359,153.055115]
[-1.000000,-1.000000]
[322.965179,153.400879]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[513.422241,239.904907]
[390.694092,375.672058]
[-1.000000,-1.000000]
[268.342468,237.651932]
[-1.000000,-1.000000]
[-1.000000,-1.000000]
[458.474060,223.858627]
[150.230530,270.298584]
