[717.434814,59.529739]
[215.966553,256.435272]
[374.351624,203.528030]
[258.422607,418.474121]
[284.008057,154.895599]
[374.355621,203.542297]
[112.227173,418.397186]
[406.387360,210.182236]
[35.482506,416.374298]
[278.320465,120.230133]
[268.575897,228.765152]
[380.614136,222.762634]
[11.169235,416.739624]
[310.475555,184.499603]
[367.710999,143.232651]
[16.601669,416.744202]
[396.685242,230.796188]
[261.716064,402.305603]
[16.606186,416.743561]
[11.167564,416.739044]
[717.495911,412.270294]
[307.337738,283.569672]
[383.641968,322.680511]
[161.557983,234.327667]
[282.364227,284.630432]
[289.075531,202.895523]
[288.959106,224.699249]
[285.025238,297.827362]
[397.532440,200.680420]
[161.568542,234.330154]
[206.736877,418.441589]
[278.308380,120.230812]
[346.214417,286.708893]
[480.088623,264.696167]
[289.074890,202.895081]
[274.005737,198.950241]
[617.271484,418.451477]
[346.201904,286.777435]
[667.314575,418.485352]
[392.463379,352.679901]
[353.002502,183.931381]
[210.813141,270.186096]
[396.684723,230.777985]
[320.928650,380.475220]
[269.649475,354.935333]
[463.419708,403.322784]
[53.670578,416.656219]
[128.023987,244.639603]
[338.333496,380.083374]
[572.357727,418.500000]
[279.199738,324.657684]
[374.340607,203.592422]
[295.983093,331.002197]
[39.990387,396.990723]
[52.871529,400.433899]
[348.835571,367.476440]
[53.044472,400.917847]
[405.470306,418.295197]
[518.195312,418.265656]
[390.982178,339.021790]
[53.669220,416.650452]
[448.769440,241.909515]
[17.828865,390.083160]
[498.465973,255.166138]
[53.048592,400.914490]
[312.275665,344.567719]
[169.826675,394.370483]
[53.673080,416.651703]
[190.511993,282.076355]
[378.458832,284.729919]
[406.402313,210.167206]
[52.939743,398.511017]
[35.476692,416.375031]
[29.787964,390.325928]
[374.358429,203.534302]
[308.083069,283.582886]
[374.357117,203.541199]
[289.072174,202.892258]
[390.002075,403.505188]
[371.158325,116.717323]
[338.333984,380.093964]
[53.292305,405.025787]
[374.925629,297.745575]
[161.560852,234.328094]
[288.961243,224.738831]
[406.389130,210.180237]
[53.671753,416.660675]
[498.483124,255.145157]
[348.029663,342.919556]
[261.646606,402.352753]
[279.200348,324.657715]
[320.925018,380.483185]
[128.134583,244.068359]
[52.909637,399.284912]
[274.004883,198.952454]
[473.828186,227.607407]
[494.279480,242.779617]
[587.942444,390.381622]
[17.161324,390.069519]
[396.684998,230.794739]
[131.213913,418.215393]
[365.967316,332.929688]
[370.973389,328.930573]
[467.481293,229.119446]
[575.978638,393.969757]
[482.320587,235.498123]
[587.931946,390.366577]
[338.333069,380.100250]
[173.859360,345.624786]
[260.603027,379.832184]
[378.466309,284.735016]
[29.801430,390.360901]
[13.275909,389.627136]
[29.788544,390.330994]
[253.263458,214.091339]
[310.854279,360.180023]
[128.130798,244.076904]
[308.088043,283.584900]
[345.216217,291.936646]
[421.124054,400.080627]
[338.335449,380.084595]
[310.475586,184.499481]
[480.091034,264.705261]
[587.939209,390.376923]
[611.744019,389.277405]
[406.390167,210.179764]
[215.969101,256.438477]
[380.632599,222.870926]
[391.574982,202.651245]
[345.186523,291.903046]
[379.480865,356.426819]
[587.939148,390.376404]
[345.209778,291.926941]
[176.381760,217.496368]
[310.946838,275.321198]
[277.967712,341.000946]
[494.327332,242.910248]
[69.943367,361.014008]
[532.617371,400.688416]
[18.753967,346.957672]
[447.166687,418.417511]
[199.910950,240.260269]
[59.037582,351.893311]
[476.267853,270.627502]
[371.272705,116.744370]
[267.972473,366.011353]
[353.004089,183.920334]
[17.126480,389.593536]
[292.765015,175.700760]
[185.558228,206.552673]
[380.627411,222.839584]
[498.414124,255.158112]
[269.656525,354.933807]
[289.067627,202.893311]
[473.832001,227.609695]
[316.439575,291.921356]
[498.457001,255.158936]
[348.834106,367.477295]
[226.680267,349.223907]
[390.094421,207.870285]
[320.928009,380.475555]
[587.934570,390.370300]
[362.960114,334.926056]
[13.569107,389.447968]
[392.377899,205.588013]
[224.634872,418.415070]
[351.013519,356.011017]
[348.836151,367.475800]
[345.202759,291.899750]
[497.214508,252.181274]
[217.956757,390.045258]
[379.081726,381.749237]
[451.306396,231.682846]
[202.155960,402.193176]
[147.522202,225.891342]
[99.356667,261.253052]
[17.172379,390.065826]
[114.676445,218.091660]
[13.740105,389.420380]
[13.401749,389.535309]
[121.842529,401.550995]
[172.699921,226.443649]
[282.364288,284.629547]
[17.180054,390.069244]
[226.679398,349.224182]
[599.970032,397.000336]
[434.566895,250.478546]
[474.286377,226.588165]
[291.967682,340.003052]
[310.481995,184.498291]
[312.205414,344.587036]
