[717.422729,59.526199]
[217.212753,256.169739]
[377.933472,205.608154]
[258.415222,418.470581]
[267.737915,159.116272]
[377.938354,205.623032]
[112.257263,418.407532]
[400.605927,210.610535]
[35.484673,416.369202]
[260.349884,133.078125]
[270.614929,224.966415]
[382.218964,235.343948]
[11.172470,416.742828]
[294.725128,194.812775]
[351.250549,109.521362]
[16.598854,416.749786]
[398.459167,241.216904]
[261.633301,402.277740]
[16.603500,416.748901]
[11.170624,416.741852]
[717.495117,412.294128]
[295.083099,285.094574]
[383.567047,322.672028]
[146.719559,248.231354]
[281.769104,285.163208]
[287.343353,203.130035]
[285.752106,220.751785]
[284.914551,297.561493]
[398.589172,201.852310]
[146.729645,248.229355]
[206.739029,418.430511]
[260.340698,133.084152]
[348.078400,287.984314]
[493.536194,255.021210]
[287.343262,203.129272]
[276.655609,196.254456]
[617.186279,418.431671]
[348.000275,288.076538]
[667.213257,418.488037]
[392.943726,352.340790]
[349.560822,183.468094]
[217.857880,266.353149]
[398.457123,241.200912]
[321.203430,381.234802]
[269.596008,354.981293]
[462.948456,403.620056]
[53.677231,416.651215]
[111.473907,265.092651]
[338.079712,380.592987]
[572.325989,418.507324]
[279.114868,324.684265]
[377.923859,205.680954]
[295.881409,331.044128]
[39.998062,396.997070]
[52.879196,400.432800]
[348.715546,367.731354]
[53.053123,400.914795]
[405.469727,418.257477]
[518.139404,418.249176]
[391.061737,338.806030]
[53.675980,416.645447]
[444.740265,243.834335]
[17.823463,390.083984]
[508.079865,233.462143]
[53.057083,400.911407]
[312.231628,344.698395]
[169.798019,394.378113]
[53.679413,416.646484]
[197.402695,278.767242]
[378.184479,284.865997]
[400.609924,210.582367]
[52.952080,398.516479]
[35.478691,416.369751]
[29.783684,390.336334]
[377.941620,205.615234]
[296.408661,285.125214]
[377.940247,205.622101]
[287.341980,203.124969]
[389.037262,403.521667]
[355.537628,98.818260]
[338.080322,380.603638]
[53.300232,405.021637]
[374.721008,297.679626]
[146.722244,248.230774]
[285.752930,220.770157]
[400.607635,210.607742]
[53.678467,416.655548]
[508.098846,233.484680]
[347.885529,343.121277]
[261.564270,402.325348]
[279.113159,324.689636]
[321.199890,381.244568]
[111.382736,264.714966]
[52.919052,399.289642]
[276.653076,196.262299]
[480.674957,217.127319]
[508.447754,228.793121]
[587.883240,390.366852]
[17.157715,390.071716]
[398.458740,241.215576]
[131.241150,418.201263]
[365.899078,332.929565]
[370.900360,328.935150]
[475.903168,219.527527]
[575.927734,393.968018]
[495.008331,222.694153]
[587.872742,390.351959]
[338.078827,380.609711]
[173.849854,345.579163]
[260.261566,379.782776]
[378.192719,284.871735]
[29.796890,390.370972]
[13.274620,389.630676]
[29.784035,390.341583]
[257.830200,211.341461]
[311.040802,360.265076]
[111.382851,264.720398]
[296.414154,285.125763]
[345.784943,292.968384]
[420.933014,399.765564]
[338.082367,380.593689]
[294.725159,194.813004]
[493.543884,255.030014]
[587.879944,390.362091]
[611.718079,389.282806]
[400.606384,210.605515]
[217.217102,256.171021]
[382.241608,235.645569]
[395.408813,203.400574]
[345.756866,292.941376]
[379.793457,356.288208]
[587.879944,390.361908]
[345.778748,292.960510]
[155.761353,235.854874]
[298.467773,276.831116]
[277.883331,341.041168]
[508.477142,228.873276]
[69.977104,361.015991]
[532.663208,400.551300]
[18.783173,346.964905]
[447.091248,418.409027]
[196.827957,244.322311]
[59.061455,351.888397]
[473.937469,278.741516]
[355.553802,98.750252]
[267.892853,366.066559]
[349.559937,183.455185]
[17.122841,389.597778]
[282.722534,183.584198]
[162.578644,229.493622]
[382.235260,235.569427]
[508.036072,233.483795]
[269.602844,354.979370]
