[717.423706,59.529446]
[217.399460,256.095123]
[377.754578,205.651031]
[258.399017,418.474030]
[259.909424,159.549011]
[377.758728,205.666153]
[112.246201,418.403717]
[400.325867,210.635834]
[35.482971,416.368134]
[252.138748,135.327744]
[270.577515,224.910767]
[382.160400,235.469849]
[11.173805,416.742828]
[293.682556,195.290527]
[340.837555,106.596436]
[16.600342,416.749603]
[398.446655,241.136765]
[261.632111,402.289917]
[16.604988,416.748810]
[11.172096,416.741913]
[717.491333,412.285431]
[294.942230,285.095398]
[383.567993,322.674896]
[146.567184,248.298828]
[281.680023,285.170349]
[286.939667,203.320114]
[285.653839,220.631302]
[284.894348,297.535675]
[398.413116,201.923950]
[146.577240,248.296768]
[206.730148,418.427856]
[252.128891,135.334167]
[348.108765,288.015900]
[493.246674,251.363998]
[286.939545,203.319321]
[276.297974,196.485657]
[617.199097,418.444153]
[348.032562,288.106964]
[667.251160,418.480469]
[392.854187,352.210693]
[346.659241,181.625473]
[218.212540,266.244110]
[398.444550,241.120026]
[321.203278,381.146027]
[269.588867,354.980560]
[462.913269,403.657410]
[53.677048,416.645538]
[111.313927,265.229797]
[338.107361,380.535583]
[572.331909,418.507263]
[279.125885,324.669159]
[377.745514,205.725235]
[295.888916,331.036224]
[39.999390,396.995087]
[52.880409,400.435883]
[348.720886,367.725677]
[53.053665,400.916016]
[405.497406,418.281586]
[518.141357,418.249268]
[391.010376,338.660522]
[53.675652,416.639648]
[444.197601,242.838882]
[17.822487,390.086182]
[506.784943,230.296982]
[53.057663,400.912720]
[312.250427,344.711945]
[169.769135,394.387451]
[53.679214,416.640747]
[197.782272,278.626648]
[378.142822,284.857452]
[400.329773,210.607559]
[52.951447,398.518982]
[35.477081,416.368683]
[29.781036,390.338776]
[377.761627,205.658035]
[296.270416,285.119385]
[377.760345,205.665100]
[286.938293,203.314972]
[389.259247,403.538879]
[344.468048,95.722069]
[338.107910,380.546234]
[53.298141,405.016968]
[374.714569,297.667725]
[146.569870,248.298248]
[285.654968,220.649704]
[400.327576,210.633148]
[53.678268,416.649780]
[506.803101,230.319534]
[347.886871,343.144806]
[261.563049,402.337372]
[279.124268,324.674622]
[321.199707,381.155762]
[111.233307,264.845581]
[52.919739,399.291718]
[276.295502,196.493256]
[479.593170,214.724167]
[507.081512,225.589081]
[587.902954,390.377655]
[17.156708,390.072388]
[398.446228,241.135468]
[131.231506,418.208038]
[365.902832,332.929047]
[370.898560,328.935730]
[474.874512,217.423203]
[575.933350,393.981201]
[493.896729,219.694351]
[587.892456,390.362823]
[338.106506,380.552277]
[173.818176,345.628082]
[260.267700,379.756805]
[378.151428,284.863129]
[29.794350,390.373535]
[13.271896,389.631165]
[29.781425,390.344116]
[257.970825,211.311020]
[311.044434,360.280396]
[111.233475,264.851440]
[296.276001,285.119873]
[345.799133,293.007660]
[420.897888,400.032013]
[338.109863,380.536316]
[293.682709,195.290665]
[493.254913,251.371841]
[587.899719,390.372894]
[611.740051,389.291107]
[400.326324,210.630875]
[217.403580,256.096436]
[382.187256,235.783508]
[395.218323,203.446686]
[345.770691,292.979889]
[379.771484,356.280334]
[587.899780,390.372681]
[345.792847,292.999634]
[155.523117,235.921799]
[298.307251,276.813934]
[277.882355,341.047211]
[507.112854,225.666885]
[69.968689,361.019714]
[532.662781,400.562317]
[18.752861,346.970337]
[447.025574,418.441956]
[196.990524,244.280655]
[59.048428,351.891571]
[473.195099,276.757233]
[344.484131,95.657593]
[267.877228,366.065399]
[346.658173,181.612396]
[17.121277,389.597900]
[280.490967,184.355255]
[162.266586,229.569611]
[382.179840,235.702667]
[506.744598,230.319626]
[269.595581,354.978638]
[286.935394,203.314209]
[479.595032,214.724731]
[315.660095,294.053467]
[506.779602,230.307037]
[348.719269,367.726562]
[226.718567,349.171967]
[392.239166,210.241943]
[321.202850,381.146942]
[587.895142,390.366272]
[362.864136,334.967194]
[13.564529,389.453888]
[395.615601,206.230103]
[224.639389,418.410248]
[350.889099,356.011658]
[348.721710,367.724854]
[345.786713,292.974487]
[506.965240,231.469406]
[218.084152,389.926666]
[378.256531,382.406006]
[445.718964,218.297867]
[202.151901,402.205719]
[131.527344,242.475327]
[78.607727,284.788544]
[17.167870,390.068695]
[89.278648,244.884796]
[13.733040,389.426331]
[13.398132,389.540283]
[121.813919,401.570282]
[157.966293,234.062378]
[281.680054,285.169312]
[17.175720,390.072174]
[226.718185,349.172455]
[599.947998,396.995728]
[425.710022,253.284424]
[480.025574,213.452698]
[291.858368,340.049438]
[293.686676,195.290924]
[312.173279,344.727875]
[146.568634,248.298431]
[378.152649,284.860474]
[295.875214,335.022919]
[164.543182,275.338013]
[305.694580,396.355408]
[296.274139,285.120300]
[493.758270,219.283646]
[297.575470,381.598175]
[425.771454,253.259766]
[284.764343,295.132996]
[496.669739,402.521240]
[241.048462,156.320953]
[374.803436,295.115417]
[249.868683,401.004364]
[17.176674,390.067871]
[587.896851,390.368805]
[432.040741,240.787506]
[131.293854,237.621078]
[79.030640,283.898346]
[122.237358,401.474670]
[315.658356,294.055084]
[218.080734,384.892975]
[348.107269,288.017914]
[150.298187,418.237885]
[365.373779,297.081421]
[389.773865,207.542328]
[82.100105,418.035492]
[197.013580,244.263916]
[162.256287,229.561295]
[474.389801,217.455627]
[157.710022,231.825897]
[209.143784,233.866394]
[507.117371,225.670364]
[474.390381,217.457779]
[383.030121,344.874603]
[-1.000000,-1.000000]
[344.454010,95.719215]
[346.658081,181.623169]
[614.932983,403.012299]
[400.329285,210.611603]
[420.905029,400.053497]
[279.122803,324.674774]
[343.870239,351.072876]
[588.954041,379.978668]
[506.305908,240.196945]
[98.972572,360.018066]
[146.569962,248.298569]
[318.998383,159.989807]
[111.704216,274.399170]
[109.966393,396.024597]
[311.102875,359.796906]
[17.112701,389.597382]
[319.012329,159.991272]
[369.042847,418.490295]
[477.948547,217.760544]
[217.018219,399.008698]
[162.265518,229.568085]
[297.571045,381.600372]
[285.660645,220.687897]
[353.979401,272.358551]
[587.896240,390.367371]
[382.190430,235.824356]
[494.744476,243.119553]
[346.842438,321.806885]
[379.779419,356.271423]
[495.349670,240.139740]
[447.032166,418.442505]
[88.737602,353.291656]
[231.099243,385.183411]
[29.783279,390.335083]
[601.947754,392.001495]
[296.277893,285.119843]
[226.718216,349.172577]
[286.030945,180.141098]
[150.300095,418.238007]
[269.584717,354.981689]
[558.737000,401.220001]
[400.328125,210.615662]
[77.183228,269.746490]
[443.731964,263.398346]
[557.303406,381.211761]
[377.760559,205.659409]
[443.285736,267.003479]
[351.551422,275.530518]
[340.871735,106.592819]
[197.009262,244.265427]
[296.057678,176.504974]
[88.740860,353.292053]
[378.149597,284.861084]
