[717.432495,59.530418]
[216.969070,256.371887]
[377.830017,206.344925]
[258.450623,418.465302]
[272.993988,166.681519]
[377.833435,206.360825]
[112.273186,418.397583]
[399.973480,210.966721]
[35.492081,416.374420]
[262.000885,134.067871]
[270.325043,225.034241]
[381.873108,236.291916]
[11.169182,416.747589]
[296.283142,194.881241]
[356.908966,139.998322]
[16.603674,416.753265]
[398.116669,242.675842]
[261.645416,402.254028]
[16.608137,416.752533]
[11.167435,416.746979]
[717.488403,412.243561]
[294.711090,285.141083]
[383.543121,322.672150]
[146.338333,249.916382]
[281.555237,285.255646]
[287.011627,203.545258]
[285.491516,220.880295]
[284.881500,297.553650]
[397.934937,202.047638]
[146.348618,249.913696]
[206.778992,418.431458]
[261.989227,134.068451]
[348.181763,288.234863]
[494.085510,256.177490]
[287.011200,203.544724]
[276.386169,196.620621]
[617.206360,418.443909]
[348.102112,288.315094]
[667.204712,418.486908]
[391.540344,351.724976]
[356.152405,186.811752]
[217.932816,266.474823]
[398.114288,242.659851]
[321.046387,381.567566]
[269.612885,354.934082]
[463.236237,403.342987]
[53.692783,416.644775]
[111.101952,267.368103]
[337.976807,380.797699]
[572.408203,418.511383]
[279.115479,324.644867]
[377.818512,206.413818]
[295.884308,331.000183]
[39.999954,397.002655]
[52.881416,400.442352]
[348.705627,367.735077]
[53.055286,400.922211]
[404.772705,417.977936]
[518.125061,418.252563]
[390.549896,338.489288]
[53.691296,416.638885]
[445.581207,246.126678]
[17.837704,390.075317]
[507.650208,234.553284]
[53.059181,400.918976]
[312.246582,344.582520]
[169.853195,394.326416]
[53.695240,416.640259]
[197.593994,278.995331]
[378.061462,284.838867]
[399.978943,210.928848]
[52.948700,398.526886]
[35.486362,416.375122]
[29.797112,390.327637]
[377.836639,206.352310]
[296.041870,285.159698]
[377.835205,206.359955]
[287.008667,203.540756]
[386.186218,403.296265]
[358.698669,113.746620]
[337.976929,380.808624]
[53.298439,405.020111]
[374.615356,297.625305]
[146.341019,249.915436]
[285.492462,220.902420]
[399.975311,210.962799]
[53.693954,416.649292]
[507.667786,234.576218]
[347.892334,343.019135]
[261.576172,402.302612]
[279.116028,324.645050]
[321.043335,381.577820]
[111.031013,266.987671]
[52.918545,399.298401]
[276.384338,196.628387]
[480.176117,217.687866]
[507.873535,229.829178]
[587.947083,390.341919]
[17.172546,390.063873]
[398.116119,242.674469]
[131.245087,418.207947]
[365.883331,332.909363]
[370.883392,328.909668]
[475.346619,220.109009]
[575.992493,393.944031]
[494.353302,223.337265]
[587.936584,390.326843]
[337.975800,380.814880]
[173.884857,345.611450]
[260.284637,379.783752]
[378.069519,284.844269]
[29.810583,390.362427]
[13.287385,389.624237]
[29.797775,390.332764]
[257.501648,211.601898]
[310.821320,360.031464]
[111.031227,266.994141]
[296.047943,285.160400]
[345.803650,293.228546]
[416.700348,398.487732]
[337.978912,380.799072]
[296.282593,194.881485]
[494.094391,256.185303]
[587.943787,390.337158]
[611.723572,389.241577]
[399.973999,210.959824]
[216.973816,256.373383]
[381.895355,236.589432]
[394.846832,203.647446]
[345.776276,293.206360]
[379.054932,355.619263]
[587.943848,390.336761]
[345.797821,293.222015]
[155.312866,237.480225]
[298.089905,276.909424]
[277.892212,340.991455]
[507.906921,229.913635]
[70.019440,360.990784]
[532.705383,400.527893]
[18.806223,346.927307]
