[229.434982,186.273499]
[426.039185,94.158096]
[361.619904,293.583435]
[246.167801,171.806732]
[-1.000000,-1.000000]
[267.806641,255.296875]
[279.785126,141.791931]
[460.918427,273.131775]
[342.880463,239.879333]
[267.750671,255.323166]
[317.946014,467.346191]
[346.101318,112.178955]
[308.815277,256.075500]
[296.686157,465.995697]
[445.791718,252.065353]
[316.334015,370.714081]
[252.771805,282.753479]
[295.769958,355.020599]
[368.729736,63.027054]
[445.400116,252.923248]
[306.521881,259.444641]
[326.473694,252.009750]
[356.612122,38.452511]
[326.150635,252.700729]
[303.562561,256.054169]
[449.781738,255.674316]
[460.905182,273.383240]
[238.668152,435.101532]
[477.439667,285.480133]
[295.283356,421.255585]
[293.618347,254.899048]
[250.751694,282.605988]
[295.916931,443.471771]
[293.588104,254.934479]
[385.251648,251.196777]
[273.605377,376.207031]
[314.144501,110.987816]
[470.069794,280.514038]
[387.626648,219.397110]
[360.147339,134.489502]
[296.638794,126.577240]
[326.480957,252.233292]
[387.634430,219.318741]
[243.689484,494.416107]
[487.738281,291.892609]
[372.709961,266.612610]
[-1.000000,-1.000000]
[326.373505,253.152130]
[250.750183,282.604370]
[401.601593,236.147141]
[326.395447,253.061600]
[485.384827,298.164307]
[485.590118,297.525574]
[460.926758,273.067230]
[240.963821,205.776428]
[397.759735,241.406494]
[452.616302,264.631958]
[240.072098,415.321228]
[310.873993,143.290833]
[303.433899,255.687027]
[303.435028,255.692520]
[276.613892,173.728439]
[477.576965,290.060577]
[445.158997,253.329956]
[234.232117,454.745239]
[326.394104,253.228073]
[470.837708,292.489929]
[274.300293,398.324982]
[326.472107,252.131760]
[267.799988,255.301392]
[487.764496,291.186127]
[-1.000000,-1.000000]
[468.867615,284.804321]
[416.612793,218.642258]
[343.859253,244.876801]
[478.501984,285.783875]
[486.908875,309.848206]
[306.355133,259.481354]
[-1.000000,-1.000000]
[345.924438,238.861618]
[471.245544,277.475403]
[293.820770,398.968506]
[276.605957,464.509491]
[364.656067,95.959557]
[293.573517,254.929657]
[402.033630,218.973526]
[385.436279,249.359085]
[487.662415,290.278290]
[376.020691,271.651978]
[494.214355,324.246368]
[293.587860,254.932037]
[478.485565,286.655762]
[486.197601,297.332001]
[294.480957,284.031158]
[371.026886,237.855667]
[246.462189,460.817505]
[453.669342,262.040466]
[326.472137,252.109665]
[478.444733,286.635345]
[303.437500,255.674927]
[293.492340,158.635391]
[491.686432,313.378815]
[248.445465,352.458130]
[443.593781,264.782166]
[326.370697,253.003632]
[252.774475,282.757599]
[402.052429,219.039215]
[492.226959,311.643585]
[298.200897,255.573273]
[459.894318,280.394836]
[316.162140,420.477600]
[434.939911,249.569336]
[267.800720,255.301315]
[413.575989,238.643494]
