[225.240021,161.984451]
[431.979492,96.042297]
[361.559540,293.625732]
[243.412506,149.827759]
[276.419250,471.388580]
[266.553284,254.740738]
[280.622131,124.662735]
[455.413269,279.164062]
[343.226013,240.271912]
[266.513977,254.772003]
[298.201416,450.520325]
[349.864105,104.075462]
[309.317993,256.261719]
[276.641388,448.831543]
[442.021088,256.176758]
[300.196198,353.966156]
[245.310867,282.232849]
[280.427124,337.853790]
[379.249176,58.698822]
[441.553406,256.948425]
[307.001129,259.591003]
[326.965485,252.347977]
[369.927826,33.748367]
[326.604645,253.041565]
[304.122101,256.208984]
[445.724213,260.373718]
[455.393585,279.428833]
[219.939621,416.485870]
[470.797546,294.198029]
[277.183167,404.020630]
[294.082001,254.933121]
[244.369629,282.114349]
[276.887177,426.322510]
[294.044861,254.971100]
[382.665955,250.309174]
[257.560394,358.233032]
[318.640961,98.740479]
[463.841949,287.974945]
[387.641876,219.438293]
[361.378082,127.789444]
[299.343018,111.869278]
[326.956207,252.525604]
[387.648438,219.357285]
[223.923676,460.744110]
[480.549561,302.257019]
[368.321106,265.759338]
[-1.000000,-1.000000]
[326.842926,253.460144]
[244.369308,282.112518]
[400.110901,236.191360]
[326.862305,253.382767]
[477.707825,307.797760]
[478.027039,307.258453]
[455.426270,279.099030]
[233.591553,182.740768]
[394.877380,241.444229]
[447.858246,269.483948]
[221.985367,396.723846]
[310.884338,130.189972]
[303.959564,255.828766]
[303.960938,255.835068]
[273.000000,155.679260]
[470.558411,298.562653]
[441.307922,257.316223]
[214.878189,436.109894]
[326.859436,253.524963]
[463.739929,299.752380]
[257.244354,380.343658]
[326.940277,252.436676]
[266.549042,254.745743]
[480.620209,301.528015]
[276.416382,471.384949]
[462.470520,292.046692]
[416.525452,219.275208]
[344.180115,245.276810]
[471.773926,294.607300]
[478.385315,319.466736]
[306.805573,259.633423]
[256.702118,468.902191]
[346.209900,239.211609]
[465.197540,285.209442]
[276.661255,381.675690]
[256.824158,446.675507]
[370.532898,90.582352]
[294.025543,254.965088]
[402.161591,219.292877]
[383.178833,248.516876]
[480.591858,300.628876]
[370.632935,270.060944]
[484.997314,334.383514]
[294.044098,254.968002]
[471.685730,295.427673]
[478.585144,307.172272]
[287.930542,283.513031]
[370.947937,237.764282]
[227.142914,442.444611]
[449.092285,267.057434]
[326.940704,252.418747]
[471.649139,295.403351]
[303.964661,255.815186]
[291.691010,143.006012]
[482.993011,323.535248]
[233.867508,334.305115]
[438.928101,268.225098]
[326.853516,253.341064]
[245.316376,282.237244]
[402.144531,219.346100]
[483.585999,321.844299]
[298.723328,255.696716]
[453.846161,286.128571]
[298.253906,403.785522]
[431.645721,251.880585]
[266.549377,254.745667]
[411.423767,239.231552]
[465.212555,285.197632]
[377.969696,257.018188]
[326.850525,252.956497]
[382.579254,250.304703]
[460.005798,307.796570]
[239.616806,465.950500]
[385.600586,238.732407]
[298.246796,428.121887]
[330.203979,117.061279]
[299.786316,306.034790]
[303.960846,255.833221]
[303.959625,255.825790]
[213.112259,455.934906]
[257.020996,424.542297]
[221.990616,396.725128]
[225.459869,439.234802]
[416.739594,69.259949]
[411.726410,230.653046]
[257.419403,402.403534]
[416.522614,219.298889]
[225.611954,352.650146]
[238.032257,131.271683]
[403.900116,302.868927]
[239.894989,444.298615]
[392.198547,259.701721]
[307.800110,256.538818]
[471.484894,294.144257]
[465.143311,285.374969]
[231.522980,356.038727]
[225.630188,376.116089]
[311.600861,78.541954]
[255.654633,110.365410]
[373.296753,219.413559]
[-1.000000,-1.000000]
[476.615997,313.689148]
[239.834259,422.549652]
[427.804047,252.431213]
[245.297577,282.226440]
[239.967529,400.886078]
[87.578636,360.641052]
[455.486176,279.037781]
[439.146912,262.647156]
[299.763733,306.091827]
[485.055206,314.064270]
[465.178741,285.109070]
[245.235382,282.192200]
[326.829529,253.417206]
[449.667664,265.339417]
[463.444458,288.810089]
[342.889954,292.689911]
[383.883759,249.964584]
[485.659637,314.632507]
[294.071136,254.986053]
[294.082062,254.938812]
[273.551819,104.316467]
[432.063110,251.650375]
[229.247406,331.590240]
[209.352966,277.294067]
[485.000244,334.434540]
[358.422821,72.088722]
[327.029449,252.023270]
[428.410736,252.021622]
[-1.000000,-1.000000]
[239.833862,422.553650]
[383.618195,255.068558]
[257.718140,336.062622]
[327.030701,251.937943]
[254.058670,167.911530]
[361.538757,293.573486]
[326.928406,252.939316]
[299.775757,306.069916]
[485.329468,313.542114]
[233.093018,333.955811]
[161.424820,207.117844]
[257.417267,402.399261]
[411.010651,232.315598]
[213.113525,455.936218]
[373.329010,219.283722]
[337.892151,85.643219]
[276.885834,426.321594]
[326.975739,252.653381]
[277.398651,359.202057]
[266.513458,254.772781]
[293.999023,259.328125]
[471.085480,296.759674]
[369.649048,252.241791]
[214.888214,436.115875]
[235.393158,378.784485]
[455.668396,278.215027]
[280.423157,337.849792]
[393.102753,242.615707]
[91.698822,345.893616]
[233.865372,334.305115]
[225.572845,352.606628]
[261.650024,137.298035]
[161.423615,207.106323]
[446.011169,273.707123]
[399.937439,273.543579]
[477.588684,309.583618]
[88.297554,375.044952]
[416.549866,289.886658]
[435.492340,237.632324]
[412.361786,246.950165]
[403.897552,301.534576]
[416.672485,69.261078]
[338.227875,247.329239]
[446.466187,277.814301]
[266.512817,254.773315]
[411.517029,239.282898]
[439.799377,319.227386]
[479.506836,305.252228]
[415.107513,304.865692]
[266.513916,254.772736]
[280.415405,337.843048]
[229.247208,331.590546]
[441.908417,256.272156]
[389.753387,276.920441]
[294.041534,254.970856]
[297.076202,173.332123]
[485.456818,313.513489]
[391.280151,76.791351]
[298.796692,259.413635]
[406.799530,281.197021]
[326.822144,253.331100]
[449.686493,265.292175]
[461.212006,295.658997]
[483.028992,325.326447]
[421.181122,232.424667]
[276.974640,308.848633]
[219.932007,416.476715]
[298.665955,380.076843]
[91.829559,345.712067]
[480.490753,299.986847]
[291.644440,86.739769]
[371.488281,271.882416]
[266.507202,254.781235]
[492.355164,349.189789]
[465.159454,285.287567]
[342.188019,248.302429]
[453.943237,283.343658]
[276.976349,308.849274]
[410.894379,231.596741]
[431.726807,251.790314]
[407.260376,264.392273]
[208.046310,166.188004]
[-1.000000,-1.000000]
[405.698364,282.127991]
[424.428680,232.432297]
[455.593262,329.790283]
[211.390274,488.970886]
[396.716614,287.286469]
[393.555023,29.492435]
[294.070618,259.277161]
[445.879395,335.881989]
[294.051575,254.973099]
[418.116241,246.143631]
[369.850769,273.232025]
[485.313202,313.524689]
[371.211365,266.524963]
[343.174347,255.271423]
[423.848663,285.169098]
[373.395264,218.979980]
[225.797623,352.857635]
[266.554016,254.740646]
[382.221191,256.067719]
[392.720978,248.801804]
[277.398651,359.202057]
[370.535919,90.569504]
[433.845062,343.142059]
[266.298950,270.085083]
[294.041656,254.974075]
[88.734917,403.437103]
[358.427338,72.093399]
[411.410217,239.660461]
[455.370880,279.408630]
[-1.000000,-1.000000]
[437.578094,254.600662]
[429.646820,252.203369]
[372.044403,271.299774]
[405.438263,253.597519]
[445.837555,336.338348]
[439.997986,305.592133]
[406.017181,49.624523]
[450.770569,313.284485]
[489.256531,327.319763]
[297.869385,475.090668]
[346.313080,54.190243]
[419.566772,322.697876]
[276.975800,308.849213]
[358.042847,236.047134]
[467.331787,356.148499]
[424.516876,334.458099]
[480.480103,302.648407]
[411.066895,239.238983]
[368.205658,282.517212]
[298.773132,259.416748]
[277.000702,308.867981]
[88.558632,389.411438]
[304.131927,259.434845]
