[218.013779,106.209557]
[430.577881,166.262497]
[360.795044,293.883209]
[240.321823,106.167725]
[239.702271,418.543396]
[265.903717,254.038406]
[286.093567,106.771194]
[462.905609,348.413635]
[343.003723,239.802216]
[265.870758,254.073059]
[262.711090,396.850067]
[356.022888,131.287598]
[308.992828,255.994141]
[239.699249,395.936493]
[447.589233,326.866241]
[262.917114,304.113373]
[205.339569,251.237473]
[242.210052,285.035522]
[407.589874,108.831314]
[447.179993,327.876465]
[306.670898,259.389496]
[326.646912,251.861374]
[409.296234,81.540993]
[326.277161,252.614487]
[303.762482,255.963272]
[451.594147,330.435944]
[462.910339,348.683624]
[177.108551,367.532623]
[479.618561,360.322540]
[239.662170,351.047180]
[293.820801,254.763748]
[204.606400,251.362534]
[239.668610,373.332764]
[293.798981,254.797028]
[397.478516,304.178680]
[218.505005,306.232788]
[333.158813,107.150124]
[472.046448,355.418732]
[387.590790,219.464096]
[355.808014,158.993759]
[309.375427,106.870445]
[326.641693,252.113358]
[387.597748,219.387833]
[181.411774,412.250610]
[489.958069,366.452454]
[368.695740,266.451843]
[260.158264,445.180389]
[326.548035,253.031296]
[204.606766,251.360580]
[399.684143,239.185806]
[326.571747,252.923431]
[487.690094,373.393402]
[487.987335,372.657684]
[462.915894,348.340363]
[215.105164,129.614227]
[398.530884,253.048889]
[454.665588,340.061523]
[179.708984,346.693420]
[308.352356,130.382446]
[303.638580,255.605759]
[303.639771,255.611664]
[261.883728,129.600159]
[479.790344,365.260132]
[446.942993,328.372803]
[172.430252,387.895966]
[326.565216,253.105713]
[472.996124,368.356689]
[218.502945,328.490875]
[326.638916,251.975388]
[265.898071,254.045654]
[489.967957,365.639740]
[239.698441,418.540344]
[471.054230,360.191864]
[416.613892,219.658997]
[344.002960,244.808197]
[480.650146,360.513214]
[489.415283,385.821472]
[306.516449,259.425903]
[218.997665,417.536255]
[346.000397,238.832184]
[473.102539,351.919952]
[238.951935,328.613403]
[218.928024,395.164459]
[381.092102,131.901596]
[293.782776,254.792068]
[402.150452,219.510025]
[383.853424,252.537888]
[489.841278,364.671875]
[376.760010,294.897614]
[496.831940,400.610077]
[293.798370,254.794495]
[480.628082,361.448761]
[488.543579,372.401550]
[262.999695,268.296265]
[370.885559,237.773331]
[186.736633,393.111328]
[455.563293,336.827515]
[326.639252,251.951447]
[480.591370,361.428528]
[303.637024,255.594086]
[284.924530,129.999191]
[494.287354,389.129395]
[191.681854,283.810883]
[445.559509,340.912994]
[326.554260,252.882721]
[205.341797,251.241257]
[402.130951,219.559097]
[494.799225,387.251129]
[298.484100,255.538391]
[461.985687,356.345306]
[262.470337,350.259338]
[436.851257,325.584412]
[265.898560,254.045380]
[413.807922,291.204681]
[473.116486,351.903320]
[382.958344,267.179077]
[326.534485,252.528015]
[397.476044,304.175568]
[469.765961,377.616913]
[200.031708,416.040283]
[385.395050,238.600327]
[262.683655,374.720581]
[332.059387,130.701401]
[262.613800,284.431732]
[303.639282,255.609695]
[303.638031,255.602722]
[170.526932,408.421173]
[218.757401,372.888733]
[179.711716,346.694458]
[184.230957,389.970001]
[432.499115,134.792816]
[414.462158,239.519882]
[218.989960,350.623932]
[416.611389,219.683395]
[182.669403,305.759247]
[242.607986,82.733177]
[413.690125,376.728607]
[199.931580,394.078705]
[397.688995,336.805695]
[307.479706,256.319641]
[480.311737,360.065704]
[473.082336,352.123871]
[190.058762,305.235260]
[183.565002,326.276459]
[334.353088,82.052017]
[268.362549,80.133270]
[373.283997,219.453720]
[240.517822,443.452942]
[487.040466,379.949066]
[199.645111,372.058197]
[432.922272,327.062836]
[205.330231,251.232712]
[199.607574,350.191559]
[87.589081,360.655304]
[462.973267,348.241333]
[445.357727,334.885193]
[262.614258,284.435211]
[495.553589,378.348236]
[473.062744,351.810669]
[205.290802,251.201096]
[326.536774,252.969757]
[455.984650,334.744141]
[471.671387,356.492310]
[342.913452,292.734833]
[394.175201,289.316589]
[496.269653,378.848663]
[293.818604,254.804718]
[293.821045,254.768280]
[288.067108,81.566841]
[437.236420,325.197784]
[186.733414,284.696686]
[188.145447,266.275146]
[496.839783,400.659180]
[382.344604,107.844139]
[326.707123,251.547592]
[433.561096,326.560791]
[182.167648,436.997070]
[199.644745,372.063293]
[395.192902,317.988647]
[218.517822,284.144379]
[326.706604,251.483307]
[238.838318,128.959976]
[360.780762,293.822845]
[326.623657,252.533295]
[262.614197,284.433594]
[495.722626,377.668945]
[190.832047,283.859070]
[161.253387,206.889557]
[218.987061,350.620026]
[413.171631,253.893387]
[170.528595,408.422791]
[373.320984,219.317307]
[356.975555,107.563499]
[239.667938,373.331757]
[326.641388,252.269470]
[239.385696,306.289185]
[265.870209,254.073669]
[293.758179,259.173645]
[480.128723,363.071228]
[369.578125,252.240097]
[172.438507,387.900208]
[194.438782,327.907715]
[463.089783,347.245789]
[242.205887,285.030945]
[397.520691,267.725525]
[91.719925,345.921631]
[191.680466,283.811462]
[182.574341,305.766296]
[262.880920,106.333282]
[161.250458,206.879120]
[453.171112,345.178894]
[406.913361,350.195374]
[487.724945,375.378296]
[88.314941,375.056763]
[424.919128,364.530609]
[439.297272,308.560547]
[416.754578,323.593018]
[413.564606,375.556946]
[432.459503,134.788452]
[338.000732,246.799408]
[453.830566,349.461884]
[265.869263,254.074738]
[413.847809,291.201355]
[450.680847,390.065857]
[489.332184,370.013245]
[424.981934,378.205231]
[265.870361,254.073532]
[242.197540,285.023102]
[186.733643,284.696930]
[447.505219,327.027069]
[397.044647,353.541199]
[293.796356,254.796844]
[276.960602,160.180740]
[495.845276,377.574310]
[406.898773,132.466766]
[298.571442,259.224976]
[414.455292,357.004028]
[326.528839,252.872421]
[456.000885,334.681549]
[470.130981,364.594788]
[494.427582,391.017639]
[424.827820,305.455475]
[236.494049,259.301147]
