[786.604858,22.217552]
[71.434555,500.383820]
[786.804993,499.737610]
[400.401978,181.495117]
[290.206940,434.672485]
[772.617859,499.846985]
[251.485062,439.215424]
[434.597290,290.930267]
[444.952850,168.529587]
[161.831696,400.358398]
[439.381287,197.855423]
[313.570984,418.809204]
[573.548096,373.362549]
[551.931152,391.612366]
[381.575958,263.575073]
[313.572815,418.804260]
[449.232910,172.061249]
[455.281189,212.741943]
[518.763306,500.324921]
[253.839050,427.479004]
[609.331604,386.729218]
[313.573242,418.807465]
[290.204041,434.667786]
[534.802612,386.578339]
[186.145859,415.072479]
[551.887817,391.603912]
[461.195923,193.979446]
[573.586731,373.360291]
[334.147217,396.277008]
[381.576904,263.574463]
[609.852966,386.360840]
[571.619690,340.695709]
[338.476624,360.449219]
[334.125854,377.607697]
[400.344971,181.520432]
[304.889282,421.516968]
[290.208282,434.669281]
[172.551529,395.903046]
[355.952820,410.329956]
[609.330566,386.730164]
[534.826172,386.581604]
[251.388153,439.133911]
[573.452393,391.018951]
[313.089661,357.375641]
[622.823914,337.248779]
[609.330566,386.730530]
[278.414062,426.427887]
[299.342102,410.455902]
[574.066162,390.818268]
[334.130920,396.294464]
[290.208893,434.668396]
[573.545166,373.363586]
[381.579193,263.573975]
[304.849609,418.424805]
[337.063385,414.694977]
[327.602539,454.838684]
[329.628601,425.262482]
[418.437531,500.245453]
[245.569458,421.925140]
[381.836823,263.298187]
[267.672302,425.152008]
[375.156586,226.673431]
[618.117188,369.090973]
[573.428650,373.341125]
[352.672302,419.602661]
[325.408539,500.220886]
[449.178558,200.509705]
[424.443481,241.622406]
[576.990662,297.680969]
[313.721649,331.106567]
[591.502808,344.806671]
[585.275452,284.097015]
[334.130096,396.295258]
[606.379761,358.281342]
[588.838867,304.611664]
[221.836563,418.855347]
[434.599426,290.929382]
[375.355255,387.355835]
[424.405670,241.813034]
[276.734253,400.887543]
[334.062469,377.589142]
[186.150879,415.074249]
[433.711273,211.612717]
[616.655884,349.645966]
[417.587891,306.784790]
[573.999146,357.447662]
[334.057129,377.587646]
[334.132172,396.293488]
[340.583710,359.083405]
[420.325714,500.244385]
[557.078979,373.740173]
[188.182388,395.505737]
[434.609283,290.937225]
[421.850281,230.613083]
[616.594971,349.645508]
[389.221680,500.246674]
[402.228760,300.764832]
[491.875427,443.631195]
[188.166336,395.505890]
[621.081543,293.653809]
[604.195435,332.679504]
[180.735229,398.613678]
[441.033630,258.885223]
[251.390564,439.133545]
[356.575348,429.465424]
[340.944550,358.703156]
[576.998840,297.667542]
[520.343262,421.380615]
[516.634766,386.192322]
[577.575317,327.052673]
[544.949524,387.233459]
[188.172226,395.505890]
[315.293579,306.646759]
[461.160553,193.865082]
[434.619843,290.950104]
[253.296417,383.519165]
[444.949463,168.527695]
[595.935242,321.100830]
[355.943268,410.405090]
[389.222046,500.246094]
[440.988251,258.863403]
[575.859314,266.779999]
[453.199127,231.625732]
[535.682556,374.251862]
[407.286987,244.648941]
[408.306946,381.868774]
[326.811890,358.362183]
[251.684296,382.489105]
[772.865479,22.517815]
[573.568237,373.351898]
[312.626923,357.803925]
[71.559525,22.539921]
[450.949768,173.691864]
[485.656219,366.032166]
[482.733337,446.424896]
[410.507751,201.493179]
[522.272705,362.733704]
[522.187073,362.885315]
[439.799683,437.654968]
[251.684921,382.488678]
[544.348999,355.512726]
[532.822998,310.215637]
[379.828705,293.992462]
[505.371765,387.403534]
[501.476807,355.304901]
[319.217896,320.477783]
[587.246216,326.220459]
[402.068298,287.963654]
[538.905579,385.638885]
[488.493683,412.102295]
[276.519562,400.761108]
[455.284515,212.752441]
[595.873901,321.300629]
[156.501846,381.246460]
[303.077118,427.549835]
[390.415314,500.246979]
[419.299988,429.564972]
[501.668671,376.006409]
[561.293823,343.949615]
[493.456970,450.923065]
[290.204041,434.667786]
[314.680115,373.954620]
[582.841858,359.400269]
[446.221954,201.512070]
[437.888062,269.681458]
[440.983002,258.856903]
[218.169434,429.633301]
[334.299194,295.901031]
[295.949890,408.769867]
[254.619263,418.876587]
[418.436340,500.251312]
[361.928345,394.898773]
[409.225128,384.246552]
[418.013000,355.795288]
[301.493225,319.129913]
[402.848938,212.530716]
[414.715424,319.346222]
[402.047821,287.948822]
[398.480072,258.144592]
[271.343140,413.160217]
[352.661072,353.877899]
[522.118164,362.065399]
[417.656342,306.896667]
[399.024017,500.263489]
[381.830170,263.302124]
[335.223114,295.448547]
[439.268890,310.472931]
[417.856110,191.425964]
[295.813049,375.263733]
[408.398834,201.631500]
[532.788086,375.336975]
[297.225494,358.973694]
[566.147278,356.103790]
[589.541199,241.146072]
[303.686371,395.291504]
[357.088074,286.240112]
[470.277313,385.342865]
[418.436401,500.251038]
[205.606964,404.417358]
[505.470123,387.876801]
[287.995331,381.496887]
[417.620453,306.812866]
[600.489929,300.337006]
[420.326233,500.243500]
