[786.595215,22.224783]
[71.436134,500.381805]
[786.809448,499.737335]
[412.335358,176.684235]
[285.631622,430.459991]
[772.622253,499.846588]
[247.219727,431.007172]
[433.087616,290.272980]
[441.556274,167.422180]
[169.511322,372.495300]
[442.915131,194.470306]
[311.033417,415.396667]
[570.648804,378.446686]
[546.125732,395.336884]
[381.483398,261.580750]
[311.034790,415.391937]
[445.663361,170.888153]
[454.648987,207.311935]
[513.931152,500.333771]
[250.775391,419.586395]
[604.401794,395.115295]
[311.035736,415.395172]
[285.628632,430.455261]
[527.069824,388.155518]
[188.774124,391.282471]
[546.071655,395.323517]
[457.825806,189.291367]
[570.684814,378.448395]
[330.896118,394.353210]
[381.484283,261.580444]
[604.960632,394.778320]
[574.958984,348.138245]
[335.950134,359.387878]
[331.214783,376.275818]
[412.275726,176.710663]
[300.207184,418.584839]
[285.632690,430.456970]
[180.718201,368.874268]
[353.728668,409.664185]
[604.400574,395.115997]
[527.093811,388.162659]
[247.106583,430.891052]
[568.516724,396.333679]
[310.697693,355.416473]
[627.694458,352.590973]
[604.400574,395.116302]
[275.394531,420.890320]
[295.398041,407.592560]
[569.160095,396.195679]
[330.879089,394.371399]
[285.633606,430.456421]
[570.645874,378.448029]
[381.486816,261.579559]
[300.223328,415.588287]
[334.580231,412.785187]
[327.848969,454.772156]
[328.010498,422.347809]
[417.400818,500.248322]
[243.429855,410.704193]
[381.729950,261.266479]
[265.271301,418.746948]
[377.071991,226.412125]
[615.232971,379.291290]
[570.535706,378.420319]
[350.674713,419.035248]
[326.043274,500.220245]
[448.732819,196.642853]
[439.823273,238.149628]
[594.444275,308.230469]
[312.124054,328.946198]
[596.060547,355.535980]
[605.982300,296.819244]
[330.878510,394.372040]
[605.433838,370.800415]
[604.039490,316.565491]
[223.713196,404.143280]
[433.089966,290.272278]
[372.638062,386.572388]
[439.761047,238.342880]
[275.414307,396.116913]
[331.153168,376.251648]
[188.778595,391.285706]
[442.176270,208.301620]
[617.966553,363.840851]
[415.756012,305.860229]
[574.308105,363.387482]
[331.147919,376.250580]
[330.880646,394.370056]
[338.137817,358.103851]
[419.266602,500.247131]
[553.269775,378.196686]
[197.476822,371.957245]
[433.101257,290.279358]
[438.414276,226.671814]
[617.896362,363.844818]
[388.206421,500.246796]
[400.490814,299.738708]
[489.197052,443.238892]
[197.466003,371.952576]
[638.226868,313.613007]
[610.550903,346.043945]
[188.777328,373.986359]
[442.090637,258.864014]
[247.109879,430.891541]
[355.046539,428.828522]
[338.469177,357.696930]
[594.454041,308.218597]
[513.576172,421.669159]
[511.318024,386.000336]
[585.855469,335.302673]
[538.271484,389.972443]
[197.470291,371.954803]
[313.926788,304.484772]
[457.796997,189.237091]
[433.113647,290.289917]
[252.972092,376.548584]
[441.554108,167.420822]
[607.352783,333.242981]
[353.729980,409.734528]
[388.208954,500.245819]
[442.056274,258.836487]
[600.495178,278.579987]
[454.344666,228.098663]
[530.211609,376.120209]
[423.737610,241.905807]
[405.794586,381.173370]
[324.493713,356.833160]
[251.584534,375.316162]
[772.858521,22.516272]
[570.671082,378.437744]
[310.266235,355.834137]
[71.553886,22.566580]
[447.367676,172.555893]
[483.214600,365.715668]
[480.175262,445.994202]
[423.878967,198.421906]
[519.632202,363.988617]
[519.559204,364.148438]
[437.696381,437.050018]
[251.584625,375.315857]
[542.255066,358.511292]
[531.674255,312.254974]
[378.555237,293.010925]
[501.241699,387.181213]
[499.287903,355.315613]
[317.680847,318.437164]
[596.693665,336.336029]
[400.632599,286.630737]
[531.255737,387.507385]
[485.671844,411.567963]
[275.194458,395.946747]
[454.651917,207.321365]
[607.244324,333.402893]
[170.417938,349.657837]
[298.226471,424.531189]
[389.401062,500.247070]
[417.076569,428.802765]
[498.672058,375.841034]
[561.954956,349.591888]
[490.623383,450.497375]
[285.628632,430.455261]
[311.738129,371.850861]
[583.557434,366.842957]
[446.218964,197.683655]
[437.677429,270.044617]
[442.046204,258.830811]
[221.181427,416.671387]
[332.996643,294.202728]
[292.296875,405.866943]
[253.552231,409.191864]
[417.381500,500.254089]
[359.291779,394.089630]
[406.721252,383.502716]
[415.554749,355.179413]
[299.971619,316.677032]
[416.792053,209.283920]
[412.776520,318.504242]
[400.617676,286.617065]
[401.695740,254.208160]
[269.821930,407.262085]
[350.239044,352.978760]
[519.515442,363.311951]
[415.866486,305.972961]
[398.020203,500.261230]
[381.723785,261.270996]
[333.870636,293.762482]
[437.476715,309.684509]
[429.680878,187.826065]
[292.902313,372.880341]
[421.760193,198.469498]
[527.015198,376.987823]
[294.711914,356.716003]
[565.746338,361.109802]
[621.791077,256.864868]
[300.361908,392.847443]
[355.861481,284.775330]
[467.835907,385.412628]
[417.401001,500.253662]
[211.678848,383.822449]
[501.243134,387.642029]
[285.198975,378.682037]
[415.810455,305.886292]
[616.350891,314.762878]
[419.271820,500.246338]
[403.578766,500.242981]
[428.770660,228.963455]
[173.952332,336.132080]
[368.226196,208.183319]
[413.241425,433.502350]
[261.934570,384.610382]
[300.363434,392.776245]
[508.180328,296.832092]
[576.742981,349.485138]
[169.518417,372.488495]
[415.554749,355.179413]
[518.803406,364.081726]
[533.036194,365.269379]
[420.945099,209.346008]
[393.164429,406.538727]
[454.649963,500.293762]
[395.346069,439.345428]
[256.524323,371.097778]
[434.352264,497.004913]
[403.856903,205.088379]
[604.962036,394.776764]
[635.181763,280.116791]
[637.536011,281.901672]
[412.021332,395.596527]
[604.955811,394.782227]
[173.950607,336.136841]
[500.745911,355.717743]
[519.570068,364.127655]
[355.506104,436.545868]
[439.758698,238.349731]
[786.809082,499.736755]
[497.054077,435.464539]
[412.348328,468.320465]
[442.914368,194.473755]
[258.908752,368.952820]
[452.418335,500.276031]
[173.948242,336.141907]
[393.733459,439.342438]
[338.137634,358.103943]
[261.925293,397.484528]
[453.964203,500.292419]
[315.697693,388.639709]
[336.672394,292.628204]
[411.382141,468.167511]
[258.697083,369.207794]
[499.276337,426.058228]
[251.580521,375.315552]
[485.662598,411.757172]
[466.878723,280.440887]
[519.721191,360.892059]
[634.293457,276.609955]
[623.885925,319.647919]
[416.820129,394.107697]
[456.441681,500.291840]
[256.684631,409.031769]
[173.917114,336.216156]
[338.153595,358.022095]
[211.652054,361.657318]
[468.293732,385.606445]
[527.069336,388.154877]
[432.403625,306.748627]
[614.566772,333.403412]
[451.744202,448.067963]
[439.764221,238.335388]
[310.442535,355.727448]
[466.895599,280.432678]
[456.486176,500.291046]
[466.880005,280.440186]
[634.130127,277.671082]
[606.660278,333.234680]
[312.827087,328.636444]
[456.521545,500.293365]
[156.826141,362.480286]
[467.997498,385.467377]
[621.789673,256.861267]
[492.155701,288.569397]
[410.627350,418.109100]
[442.408295,500.240234]
[312.124390,328.947235]
[638.784119,266.277649]
[410.800964,342.766357]
[435.470520,304.727814]
[433.114288,290.291656]
[310.654816,355.687927]
[410.184357,210.290680]
[547.756592,324.629791]
[310.694397,355.407532]
[327.922333,318.160309]
[511.752258,329.163940]
[413.804016,317.874023]
[380.917206,371.828949]
[600.494873,278.579926]
[525.120117,343.985962]
[392.522949,308.842529]
[367.691772,500.031982]
[302.643463,376.454376]
[522.162109,300.209198]
[396.063324,275.566620]
[489.433716,386.878723]
[570.660583,378.443848]
[621.760742,256.709595]
[421.737762,198.469254]
[413.811157,317.864716]
[442.913727,194.475174]
[570.684021,378.452087]
[359.267120,357.957092]
[439.725250,458.798035]
[300.341827,392.796661]
[261.922974,394.526825]
[434.717529,431.068329]
[447.986816,423.182281]
[530.111511,359.204285]
[538.343750,355.388397]
[402.344757,161.444717]
[467.271484,280.437286]
[300.456818,392.622498]
[433.113647,290.290527]
[386.853149,440.498169]
[365.920227,500.069397]
[555.873230,351.286407]
[466.897583,280.431396]
[512.767700,329.092285]
[310.322754,355.820953]
[621.764893,256.713623]
[446.651978,388.612366]
[423.566437,242.325424]
[156.823898,362.481934]
[300.432312,392.612610]
[261.009094,416.922302]
[438.818970,354.849915]
[585.151001,333.002869]
[501.146240,387.722382]
[574.992126,366.363007]
[574.772339,358.573029]
[523.031372,330.919373]
[576.684570,350.532440]
[156.826218,362.480316]
[530.208557,354.122711]
[615.233459,379.291351]
[309.098541,382.802795]
[503.553833,419.958496]
[467.503967,280.444946]
[501.289093,387.266113]
[365.912262,500.050049]
[506.194550,292.808136]
[307.062347,375.684265]
[329.105225,319.220428]
[607.270325,381.324188]
[428.510864,429.320068]
[402.332733,161.458176]
[442.706879,208.866928]
[486.202728,436.475800]
[413.836487,317.849457]
[513.572510,421.642334]
[519.688843,360.842072]
[400.623322,286.617676]
[434.690308,426.976257]
[367.688812,500.108765]
[251.580521,375.315552]
[402.460114,302.731995]
[452.650604,371.876526]
[362.258240,358.918610]
[588.398865,369.977325]
[460.937317,328.569824]
[198.352570,347.841675]
[415.825195,306.056427]
[447.959961,422.628052]
[412.022247,395.597595]
[621.762390,256.713165]
[557.010437,359.904236]
[397.058899,462.121429]
[634.195923,278.224030]
[494.141571,291.590698]
[423.418152,198.554443]
[570.686584,378.452393]
[421.747620,198.469421]
[167.331772,350.499146]
[485.662384,411.752991]
[275.197754,395.945282]
[446.655548,388.616943]
[548.573669,324.874573]
[299.965179,316.683960]
[415.542328,451.630219]
[454.360016,228.107300]
[379.429596,293.909027]
[613.985718,318.662170]
[600.490906,278.581879]
[361.315613,397.085205]
[239.595581,389.505005]
[394.397797,439.326141]
[413.247437,433.382324]
[282.205322,346.256714]
[454.651123,207.318512]
[472.746490,497.012848]
[415.563385,355.192596]
[414.205994,317.699158]
[481.006165,286.381012]
[490.787170,454.587250]
[523.999573,327.968140]
[524.007202,322.013184]
[452.627838,371.877533]
[482.011993,289.398010]
[524.060791,340.998566]
[512.752441,329.108643]
[519.607300,364.063049]
[461.540375,328.407684]
[634.222412,278.302856]
[511.178497,293.867859]
[539.305542,358.435547]
[526.142944,303.153778]
[341.283875,355.906464]
[561.279053,362.962494]
[460.990814,328.557068]
[512.753052,329.112732]
[415.731079,306.026459]
[156.829498,362.483612]
[302.753784,327.422607]
[546.019409,370.617493]
[431.243408,194.982544]
[402.882782,449.128784]
[536.238403,327.136139]
[377.484222,497.009521]
[548.574646,324.876984]
[156.809418,362.475616]
[485.208923,365.274567]
[528.989502,327.011780]
[602.690491,356.384644]
[439.759430,238.347626]
[492.388000,336.371063]
[338.870880,357.388245]
[476.151215,497.008881]
[581.634338,355.910889]
[404.886078,446.125061]
[440.738098,387.082489]
[407.631012,418.128296]
[612.181458,384.080231]
[527.107300,349.023346]
[310.387787,355.780792]
[404.974640,380.586823]
[621.759583,256.707336]
[437.680176,431.080811]
[433.097595,290.276733]
[379.472595,293.871216]
[297.271606,410.682526]
[485.671600,411.570221]
[426.808990,225.534485]
[534.891724,317.295441]
[417.004089,394.007812]
[415.556000,451.639313]
[607.348816,333.244415]
[350.610626,497.010010]
[554.313782,368.831177]
[536.350647,338.228607]
[275.411407,396.113312]
[614.754211,333.370300]
[319.471924,349.735596]
