[786.600342,22.219641]
[71.433289,500.373749]
[786.805725,499.736481]
[420.372131,176.598312]
[272.654480,420.512177]
[772.611328,499.849518]
[235.890335,413.859497]
[431.594940,291.442810]
[443.905243,167.713577]
[198.539886,316.515472]
[445.729248,194.557587]
[302.810638,409.068848]
[541.611755,405.707855]
[518.154419,415.587494]
[381.120026,261.716003]
[302.812775,409.063110]
[447.574432,170.889954]
[457.463470,207.829010]
[511.812103,500.337860]
[241.184113,402.815186]
[571.401672,429.325439]
[302.814423,409.066437]
[272.651886,420.506409]
[503.218994,400.762421]
[204.851395,339.197327]
[518.076660,415.536835]
[459.251953,188.601257]
[541.644592,405.717987]
[322.733398,391.300934]
[381.120941,261.715576]
[571.926758,429.147675]
[560.934509,379.452118]
[331.798767,358.893585]
[324.490570,374.625824]
[420.325073,176.614517]
[287.924805,411.750000]
[272.655060,420.509521]
[210.659195,314.774811]
[349.733307,410.116425]
[571.396362,429.324554]
[503.240723,400.779388]
[235.788742,413.694153]
[535.251648,422.378876]
[305.459412,351.341705]
[603.888611,407.876953]
[571.396667,429.325073]
[264.284393,408.482361]
[284.182526,400.750275]
[535.792969,422.409821]
[322.722870,391.314117]
[272.656372,420.509308]
[541.608398,405.708008]
[381.124054,261.714569]
[287.940491,408.764008]
[329.023865,410.676117]
[326.371643,454.248077]
[323.823914,417.671204]
[409.835083,500.232178]
[238.527710,386.464478]
[381.374451,261.398376]
[256.928284,404.392487]
[378.830353,226.294022]
[583.336609,420.374023]
[541.514099,405.668274]
[346.647339,419.361237]
[326.070648,500.237366]
[451.420715,196.548904]
[446.023254,238.846481]
[596.077148,362.774231]
[309.384003,325.458008]
[572.232056,401.115387]
[613.611450,359.092224]
[322.722107,391.314789]
[573.254211,414.182678]
[601.469971,374.912384]
[226.257980,372.789612]
[431.595978,291.441315]
[368.275757,386.646912]
[445.924713,239.042633]
[269.897827,385.351990]
[324.441589,374.602844]
[204.852798,339.200745]
[445.816101,209.103073]
[588.974976,413.058624]
[413.894897,306.463562]
[550.499817,396.223541]
[324.436859,374.601654]
[322.724365,391.312958]
[334.243805,357.698181]
[411.719055,500.230591]
[526.169800,400.210968]
[225.973618,325.281158]
[431.603912,291.448792]
[445.033813,227.595886]
[588.923889,413.042023]
[381.073303,500.249329]
[398.566925,299.769531]
[484.660858,443.484528]
[225.968384,325.269440]
[632.272888,386.405609]
[589.679810,396.771332]
[215.153366,323.999634]
[443.985870,259.855896]
[235.791336,413.695953]
[351.177734,429.261230]
[334.610443,357.345428]
[596.091492,362.772797]
[501.612030,426.429016]
[494.208313,392.324066]
[577.165710,376.757233]
[510.480835,405.375702]
[225.970520,325.274170]
[312.300323,301.384491]
[459.223480,188.551666]
[431.611420,291.459564]
[257.031128,361.342865]
[443.902588,167.712097]
[595.810730,388.600098]
[349.742371,410.185699]
[381.124756,500.248291]
[443.958557,259.823303]
[615.095947,342.116852]
[458.921875,228.426926]
[508.752228,385.749390]
[431.293884,242.762344]
[401.258240,381.717560]
[319.976288,354.749817]
[257.281555,359.252563]
[772.856140,22.517738]
[541.635986,405.706512]
[304.887482,351.703796]
[71.554565,22.565670]
[448.971039,172.264938]
[477.526978,368.198151]
[475.648926,446.069489]
[431.917358,198.747086]
[505.184998,372.059448]
[505.101471,372.204254]
[431.795563,438.332916]
[257.281677,359.252167]
[526.345032,373.372101]
[525.019653,325.449982]
[377.398285,292.753021]
[487.609802,389.661072]
[492.409729,358.619843]
[315.571655,315.273193]
[583.971008,385.265747]
[399.170776,286.661499]
[505.755524,400.752136]
[481.420685,413.168854]
[269.746307,385.183807]
[457.465210,207.839600]
[595.618958,388.634033]
[214.547180,291.188812]
[285.525879,417.457733]
[382.271973,500.249084]
[411.273407,429.645477]
[487.417816,379.924835]
[545.559814,373.892731]
[485.959442,450.606445]
[272.651886,420.506409]
[304.639862,367.311066]
[558.480652,402.752014]
[449.039795,197.686935]
[438.018799,271.330200]
[443.950287,259.816803]
[220.269852,386.799835]
[332.030090,292.294464]
[281.622986,397.903534]
[249.877243,389.257507]
[409.837646,500.236816]
[355.184998,394.195618]
[402.070740,384.189453]
[411.514679,355.900238]
[297.241028,313.216858]
[425.300354,209.441788]
[410.384644,318.919006]
[399.153229,286.645294]
[402.271393,252.073227]
[263.258850,393.278381]
[346.600037,352.979889]
[505.186340,371.368378]
[414.019348,306.581116]
[390.630951,500.256958]
[381.368500,261.403198]
[332.911591,291.913544]
[435.471619,310.786041]
[436.235474,188.554474]
[286.217957,366.682556]
[429.992920,198.780167]
[505.534851,386.503601]
[289.498199,352.052948]
[545.212952,387.098663]
[646.450867,336.546387]
[290.274902,386.767120]
[355.321838,284.223206]
[463.764221,386.488129]
[409.907928,500.238739]
[230.845001,343.402832]
[487.572693,390.095886]
[278.611542,371.163330]
[413.961517,306.496704]
[611.273865,377.642822]
[411.722626,500.229645]
[396.260345,500.231384]
[436.394287,229.873657]
[221.888107,279.607605]
[368.779144,207.495239]
[407.290131,434.256897]
[260.307800,371.162567]
[290.283142,386.705627]
[505.759949,304.613373]
[561.967712,381.433411]
[198.550690,316.506866]
[411.514679,355.900238]
[504.487274,371.990906]
[516.440796,376.610474]
[429.267242,209.591858]
[388.357758,407.129852]
[448.286774,500.297150]
[389.435394,439.499603]
[260.935852,356.493500]
[426.919159,496.993866]
[411.554840,205.226746]
[571.927917,429.146301]
[649.845093,358.620941]
[651.144592,360.186981]
[407.053436,396.415833]
[571.922424,429.150574]
[221.883896,279.615448]
[493.537292,359.187744]
[505.114838,372.184326]
[351.668640,436.891724]
[445.920898,239.050537]
[786.805542,499.735138]
[489.419067,434.646362]
[405.550476,468.894806]
[445.728607,194.561539]
[262.043121,355.130157]
[445.791656,500.282837]
[221.879944,279.619385]
[387.891754,439.481934]
[334.243439,357.698700]
[258.630432,383.486298]
[447.538696,500.299438]
[307.204041,384.924286]
[335.739410,290.945862]
[404.572906,468.711853]
[261.921051,355.315277]
[490.372772,425.901550]
[257.274231,359.253204]
[481.407990,413.351501]
[466.496002,282.195923]
[505.895538,369.062164]
[650.539612,355.735138]
[615.432312,384.364471]
[411.834930,394.901520]
[450.135651,500.301117]
